name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Debrecen,2022-10-02,18.5,10.8,14.4,18.5,10.8,14.4,10.1,76.2,2.144,100,8.33,rain,0,0,47.9,28.5,261.1,1014.5,57.3,10,172.3,14.9,6,10,2022-10-02T06:33:33,2022-10-02T18:11:29,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-03,18.1,9.9,13.9,18.1,9.1,13.8,9.1,74.9,0.002,100,4.17,rain,0,0,49.7,31.6,276.1,1014.5,74.3,10,127.5,11,6,10,2022-10-03T06:34:56,2022-10-03T18:09:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-04,16.3,8.1,11.5,16.3,7.4,11.5,8.5,82.3,0.014,100,4.17,rain,0,0,23.8,13.9,179.8,1020.6,58,10,157.4,13.6,6,10,2022-10-04T06:36:20,2022-10-04T18:07:28,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-05,17.6,4.7,11.1,17.6,3.3,10.9,7.5,81.1,0.101,100,4.17,rain,0,0,28.8,17.8,181.4,1028.5,33.6,10.4,138.1,11.8,5,10,2022-10-05T06:37:43,2022-10-05T18:05:29,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-06,19.1,6.4,13,19.1,6.4,13,8.3,75,0,0,0,,0,0,13,11.9,80.4,1029.4,57.2,10.2,154.2,13.3,6,10,2022-10-06T06:39:07,2022-10-06T18:03:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-07,21.2,10.5,14.5,21.2,10.5,14.5,10.4,78,0,0,0,,0,0,31,17.6,64.6,1028,49.1,9.7,159.7,13.7,6,10,2022-10-07T06:40:31,2022-10-07T18:01:30,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-08,20.9,7.9,14.2,20.9,6.8,14.2,10,78.3,0,0,0,,0,0,13.7,7.1,52.1,1022.1,48.8,9.9,127,11.1,5,10,2022-10-08T06:41:55,2022-10-08T17:59:32,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-09,18.8,9.1,13.5,18.8,9.1,13.5,8.5,73.9,0.001,100,4.17,rain,0,0,40.3,28.3,23.7,1023,38.7,9.7,149.4,12.8,6,10,2022-10-09T06:43:20,2022-10-09T17:57:34,0.5,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-10,19.4,5.6,12.3,19.4,2.4,11.2,7.7,74.7,0,0,0,,0,0,26.3,21.5,43.5,1024.6,32.1,9.4,155.3,13.5,6,10,2022-10-10T06:44:44,2022-10-10T17:55:37,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-11,18.8,11.5,14.8,18.8,11.5,14.8,11.6,81.9,0,0,0,,0,0,16.9,19,29.1,1022.7,84.8,9.2,141.5,12.3,5,10,2022-10-11T06:46:10,2022-10-11T17:53:41,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-12,18.4,12.1,14.6,18.4,12.1,14.6,8.3,66,0,0,0,,0,0,27.7,17.7,25.3,1024.4,85,10,125.7,10.8,5,10,2022-10-12T06:47:35,2022-10-12T17:51:45,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-13,19.5,6.6,12.9,19.5,5.2,12.6,7.2,69.7,0,0,0,,0,0,20.5,14,42.5,1023.4,45.1,10.2,146.3,12.5,5,10,2022-10-13T06:49:01,2022-10-13T17:49:50,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-14,18.9,6.9,11.9,18.9,6.9,11.9,8.9,83.1,0,0,0,,0,0,11.2,7.9,53.6,1020,30.3,9.1,60.1,5.3,3,10,2022-10-14T06:50:27,2022-10-14T17:47:55,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-15,18.9,6.2,12.2,18.9,6.2,12.1,8.9,82.2,0,0,0,,0,0,23.8,14.1,141,1020.1,33.9,9,98.4,8.5,5,10,2022-10-15T06:51:53,2022-10-15T17:46:02,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-16,19.7,6,12.6,19.7,4.7,12.5,8.4,78.3,0,0,0,,0,0,14.8,7.9,98.8,1025.5,4.8,9.2,137.7,12.1,5,10,2022-10-16T06:53:20,2022-10-16T17:44:09,0.71,Clear,Clear conditions throughout the day.,clear-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-17,21.3,6.8,13.4,21.3,6.8,13.1,8.3,74.3,0,0,0,,0,0,7.6,13,80.9,1031.8,6.4,9.5,135.1,11.6,5,10,2022-10-17T06:54:47,2022-10-17T17:42:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-18,20.4,6.7,12.5,20.4,6.7,12.4,8.9,80.7,0,0,0,,0,0,17.3,11.2,134.4,1028.7,21.8,9.1,127.4,10.9,5,10,2022-10-18T06:56:14,2022-10-18T17:40:26,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-19,17.6,6.2,11.5,17.6,5.5,11.4,7.7,79.8,0.003,100,8.33,rain,0,0,34.9,20.2,47.1,1022,44.1,8.9,94.2,8.2,5,10,2022-10-19T06:57:41,2022-10-19T17:38:36,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-20,13.6,3.2,9,13.6,3.2,8.1,2.9,67.2,0,0,0,,0,0,30.6,22.9,24.5,1026.4,8.9,10,136.7,11.6,5,10,2022-10-20T06:59:09,2022-10-20T17:36:47,0.84,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-21,15.1,-1.3,7.1,15.1,-4,6.2,1.9,72,0,0,0,,0,0,19.4,11.2,110.3,1023.4,29.1,10,123.4,10.6,5,10,2022-10-21T07:00:38,2022-10-21T17:34:59,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-22,18.3,7.4,12.3,18.3,6.2,11.9,7.8,75.1,0.021,100,4.17,rain,0,0,27.7,21.5,207.8,1017.6,53.9,9.6,72.4,6.2,4,10,2022-10-22T07:02:06,2022-10-22T17:33:12,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-23,13.2,8.7,10.6,13.2,7.9,10.4,10.2,97.1,1.439,100,8.33,rain,0,0,27.7,18.5,186.4,1022.2,83.3,6.5,121.2,10.4,5,10,2022-10-23T07:03:35,2022-10-23T17:31:26,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-24,20.7,10.1,14.7,20.7,10.1,14.7,12,85.2,0,0,0,,0,0,19.1,14.4,129.3,1019.2,59.4,9.5,102.6,9,5,10,2022-10-24T07:05:04,2022-10-24T17:29:41,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-25,16.8,9.1,13.1,16.8,9.1,13.1,12,93.6,0.03,100,8.33,rain,0,0,24.1,12.9,223.7,1017.9,73.5,5.3,62.5,5.4,2,10,2022-10-25T07:06:33,2022-10-25T17:27:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-26,15.4,7.5,10.6,15.4,6.7,10.4,9.9,95.9,0.194,100,4.17,rain,0,0,23.4,8.9,142.3,1023.1,47,6,113.5,9.9,5,10,2022-10-26T07:08:03,2022-10-26T17:26:15,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-27,16.9,7.1,11.9,16.9,7.1,11.9,10.6,92.1,0,0,0,,0,0,11.2,14.3,353.2,1028.3,62.9,6.7,112.9,9.8,5,10,2022-10-27T07:09:32,2022-10-27T17:24:34,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-28,14.4,6.1,9.5,14.4,4.7,9.4,9.2,97.8,0.096,100,4.17,rain,0,0,15.1,7.1,92.4,1030.2,48.2,4,113.5,9.9,5,10,2022-10-28T07:11:02,2022-10-28T17:22:54,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-29,13,11.1,12,13,11.1,12,11.3,96.1,0.101,100,8.33,rain,0,0,20.2,9.6,190.2,1027.7,97.5,1.1,99.1,8.5,4,10,2022-10-29T07:12:32,2022-10-29T17:21:16,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-30,13.1,11,12,13.1,11,12,11.1,94.3,0.104,100,8.33,rain,0,0,15.5,10.5,180.9,1023.9,96.8,2.5,102,9.2,4,10,2022-10-30T06:14:03,2022-10-30T16:19:39,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-10-31,12,11.1,11.5,12,11.1,11.5,10.5,93.3,0.097,100,4.17,rain,0,0,9.4,7.7,78.1,1024.1,97.8,5.3,107.1,9.2,4,10,2022-10-31T06:15:33,2022-10-31T16:18:03,0.21,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-01,13.8,9.2,11.4,13.8,7.9,11.2,10,91.5,0,0,0,,0,0,18.4,11.9,149.8,1022.4,60.1,6.5,101.1,8.6,4,10,2022-11-01T06:17:04,2022-11-01T16:16:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-02,14.6,8.1,10.7,14.6,6.6,10.4,9.6,93.2,0.004,100,4.17,rain,0,0,20.5,10.7,205,1022.7,91.7,4,79.7,6.7,3,10,2022-11-02T06:18:35,2022-11-02T16:14:56,0.29,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-03,13.4,6,10.5,13.4,4.2,10,9.4,93.1,0.002,100,8.33,rain,0,0,16.9,14.2,114.1,1022.7,72.9,5.5,104.9,9,4,10,2022-11-03T06:20:06,2022-11-03T16:13:25,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-04,17.1,5.3,10.4,17.1,2.8,9.6,7.6,84,0.003,100,4.17,rain,0,0,18.7,14.3,85.7,1011.5,63.3,9.1,86,7.4,4,10,2022-11-04T06:21:37,2022-11-04T16:11:55,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-05,15.4,10.7,12.8,15.4,10.7,12.8,11.1,89.7,1.618,100,12.5,rain,0,0,27.4,21.2,60.8,1010.4,87.9,9.2,5.3,0.4,0,10,2022-11-05T06:23:08,2022-11-05T16:10:28,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-06,14.6,7,10.8,14.6,6.3,10.2,8.3,84.6,0.681,100,8.33,rain,0,0,31.7,24.7,28.2,1017.2,56.4,8.4,74.6,6.4,3,10,2022-11-06T06:24:39,2022-11-06T16:09:01,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-07,11.3,8.6,10.1,11.3,7.5,10,10,98.8,0.109,100,8.33,rain,0,0,18.4,10.7,195.7,1020.9,91.1,2.7,20.2,1.6,2,10,2022-11-07T06:26:10,2022-11-07T16:07:37,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-08,9.7,6,7.4,9.7,4.7,7,7.3,99.6,0.132,100,8.33,rain,0,0,14,8.4,169.7,1023.1,74.6,1.7,92.1,7.9,4,10,2022-11-08T06:27:41,2022-11-08T16:06:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-09,14.3,5.5,8.4,14.3,4.1,7.7,7.5,94.8,0,0,0,,0,0,20.9,7.5,84,1021.9,39.1,5,92.3,8,4,10,2022-11-09T06:29:12,2022-11-09T16:04:54,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-10,12.2,8.7,10.9,12.2,7.7,10.8,9.6,91.9,0.099,100,8.33,rain,0,0,23.8,10.8,233.7,1024.2,97.3,7.1,34,2.9,2,10,2022-11-10T06:30:42,2022-11-10T16:03:35,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-11,14.1,4.8,9.4,14.1,3.9,8.8,7,86.2,0.003,100,4.17,rain,0,0,21.2,14.2,341.3,1032.8,66.1,5,68.2,6,3,10,2022-11-11T06:32:13,2022-11-11T16:02:18,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-12,15.3,4.7,9.2,15.3,4.7,8.9,6.8,86.4,0,0,0,,0,0,9.7,7,86.7,1033,31.7,9.1,76.3,6.4,4,10,2022-11-12T06:33:43,2022-11-12T16:01:02,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-13,14.5,0.3,6.4,14.5,-2.2,5.6,4.5,89,0,0,0,,0,0,16.2,10.7,36.6,1031.6,13.9,8.2,87.9,7.6,4,10,2022-11-13T06:35:13,2022-11-13T15:59:49,0.66,Clear,Clear conditions throughout the day.,clear-day,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-14,12.6,0.7,5.5,12.6,-1.8,4.1,3.5,87.8,0,0,0,,0,0,19.8,10.7,36.7,1026.1,9.1,8.4,84.9,7.4,4,10,2022-11-14T06:36:43,2022-11-14T15:58:38,0.69,Clear,Clear conditions throughout the day.,clear-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-15,9.7,0.2,5.4,9.7,-2.2,4.5,4.2,92,0.038,100,4.17,rain,0,0,13.7,10.6,42.6,1018.3,41.8,8.2,71.3,6,3,10,2022-11-15T06:38:12,2022-11-15T15:57:30,0.73,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-16,10.1,7.9,9,10.1,6.3,8.2,8.9,99.3,2.066,100,16.67,rain,0,0,17.3,10.7,152.3,1006.1,96.3,5.4,7.7,0.7,0,10,2022-11-16T06:39:41,2022-11-16T15:56:23,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-17,9.6,6.6,7.9,8.7,4.7,7,7.4,96.6,12.771,100,12.5,rain,0,0,22.3,14.3,346.4,1001.7,91.9,4.7,7.2,0.6,0,10,2022-11-17T06:41:09,2022-11-17T15:55:18,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-18,8.5,1.7,6.2,8.5,-2.8,4,5.7,96.6,4.258,100,16.67,"rain,snow",0.1,0,43.2,24.6,29.4,1000.9,93.7,7.2,33.4,2.8,2,10,2022-11-18T06:42:37,2022-11-18T15:54:16,0.82,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-19,2.5,0.6,1.4,0.3,-3.9,-1.9,-1.2,82.9,13.122,100,8.33,"rain,snow",0.1,0.1,38.2,17.8,35.5,1012.5,91.7,9,21.6,1.9,1,10,2022-11-19T06:44:04,2022-11-19T15:53:16,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-20,6.1,1.1,3.2,6.1,-2.6,1.1,1.8,91.1,0.161,100,8.33,"rain,snow",0,0,25.2,16.7,15.4,1012.1,80.4,7.5,50.1,4.3,2,10,2022-11-20T06:45:31,2022-11-20T15:52:18,0.89,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-21,4.6,-0.3,1.8,2.8,-3.8,-1,1.2,95.7,0.107,100,8.33,"rain,snow",0,0,21.2,14.3,266.4,1009.1,75.1,5.7,57.3,4.9,3,10,2022-11-21T06:46:56,2022-11-21T15:51:23,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-22,9.2,2.7,5.2,6.5,-1,2.2,3,86.8,0,0,0,,0,0,34.6,21.2,92,1007.5,59.4,7,69.1,6.1,3,10,2022-11-22T06:48:21,2022-11-22T15:50:30,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-23,8.4,3.7,5.6,6.5,-0.4,3.2,3.7,87.5,2.961,100,8.33,rain,0,0,29.9,19.8,52.1,1002.8,92.9,9.5,28.3,2.3,3,10,2022-11-23T06:49:46,2022-11-23T15:49:39,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-24,6.9,3.4,5.1,6.3,-0.1,2.7,4.4,95.6,2.199,100,12.5,rain,0,0,24.5,16.4,148.7,1009.2,96,6.1,3.4,0.2,0,10,2022-11-24T06:51:09,2022-11-24T15:48:51,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-25,6.6,2.2,4,5.7,-0.9,2.8,1.9,86.4,4.664,100,8.33,rain,0,0,16.9,14,64.3,1020.6,63.6,9.8,30.7,2.7,1,10,2022-11-25T06:52:31,2022-11-25T15:48:06,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-26,5.2,2,3.8,4.4,0.9,2.8,3.2,96,0,0,0,,0,0,11.5,10.6,200.9,1027.7,83.1,4.6,60.1,5.3,3,10,2022-11-26T06:53:52,2022-11-26T15:47:23,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-27,6,3.6,4.6,6,2.1,3.9,3.5,92.3,0.005,100,8.33,rain,0,0,11.2,10.7,51,1029.4,96.3,6.1,63,5.4,3,10,2022-11-27T06:55:12,2022-11-27T15:46:43,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-28,5.3,2.7,3.8,5.3,0.5,2.2,3,94.6,0,0,0,,0,0,14.8,10.6,61,1024.9,80.8,5.1,67.6,5.9,3,10,2022-11-28T06:56:31,2022-11-28T15:46:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-29,4.3,-1.5,0.8,3,-3.4,-0.8,0.3,96.5,0,0,0,,0,0,18.4,17.6,40.6,1023.4,79.4,2.7,70,6.2,3,10,2022-11-29T06:57:49,2022-11-29T15:45:30,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-11-30,6.6,0,2.7,3.1,-4.1,-1.4,-0.5,79.9,0,0,0,,0,0,31.7,21.4,41.1,1023,53.1,6.8,40.5,3.5,2,10,2022-11-30T06:59:05,2022-11-30T15:44:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-01,5.3,-0.8,1.3,2.3,-5.9,-2.7,-1.1,83.7,0,0,0,,0,0,28.8,21.5,39.1,1023.2,26.4,7.2,67.3,5.7,3,10,2022-12-01T07:00:20,2022-12-01T15:44:28,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-02,4,1.1,1.9,4,-2.8,-0.2,0.3,88.6,0.011,100,8.33,"rain,snow",0,0,19.8,14.2,38.7,1024.2,90.6,4.9,33.5,2.8,2,10,2022-12-02T07:01:34,2022-12-02T15:44:01,0.3,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-03,9.3,1.8,4.2,8.6,-1,2.4,2.4,88.9,0.193,100,4.17,rain,0,0,16.6,13.8,55.7,1025.7,58.6,5.9,56.5,4.7,3,10,2022-12-03T07:02:46,2022-12-03T15:43:37,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-04,8.1,-1.1,2.8,7.3,-3.4,1.2,1.7,93.3,0,0,0,,0,0,16.6,10.7,57.9,1024.5,37,9.2,53.8,4.7,3,10,2022-12-04T07:03:56,2022-12-04T15:43:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-05,8,3.2,5.6,6.7,2.5,4.5,4.7,93.9,0.019,100,12.5,rain,0,0,12.6,14.2,77.3,1024.3,93,8.8,6,0.5,0,10,2022-12-05T07:05:04,2022-12-05T15:42:57,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-06,9.1,2,5.5,8,-2.3,3.5,4.6,93.8,0.035,100,12.5,rain,0,0,28.1,16.6,191.5,1017.4,84.2,8.3,4.8,0.4,0,10,2022-12-06T07:06:11,2022-12-06T15:42:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-07,5.7,-1.1,1.5,2.5,-4,-1.8,0.6,94.3,2.458,100,8.33,"rain,snow",0,0,32.8,19.3,207.2,1015.8,44.8,9.1,59.6,5.3,3,10,2022-12-07T07:07:16,2022-12-07T15:42:29,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-08,5,-5.1,0.4,3.2,-6.2,-1.6,-0.6,93.7,0.4,100,4.17,rain,0,0,21.2,14.3,77.7,1015,65.8,6.9,56,4.8,3,10,2022-12-08T07:08:19,2022-12-08T15:42:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-09,12,3.2,5.8,12,1.2,4.4,5.3,96.9,1.795,100,12.5,rain,0,0,30.2,27.7,121.6,1008.8,96,5.2,6.5,0.5,0,10,2022-12-09T07:09:20,2022-12-09T15:42:12,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-10,11,4.1,8.5,11,-0.8,6.9,8,97,10.437,100,16.67,rain,0,0,44.3,28.3,42.2,1000.1,93.5,8.1,6.5,0.5,0,10,2022-12-10T07:10:19,2022-12-10T15:42:08,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-12-11,3.6,0.5,1.7,1.5,-3.8,-1.7,0.1,89.3,46.843,100,12.5,"rain,snow",1.1,0.7,43.9,35.3,4,997.8,96.1,8,21.6,1.8,1,10,2022-12-11T07:11:16,2022-12-11T15:42:07,0.61,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
