Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2018-12-09 00:00:00";598;31,8;60,5;20;2,9
"2018-12-10 00:00:00";784;50,3;111,2;18;2,1
"2018-12-11 00:00:00";829;60,9;150,7;18;2,0
"2018-12-12 00:00:00";616;33,2;67,4;17;1,6
"2018-12-13 00:00:00";1163;74,6;225,5;37;2,5
"2018-12-14 00:00:00";620;;;26;2,0
"2018-12-15 00:00:00";462;;;16;2,3
"2018-12-16 00:00:00";609;31,7;73,7;27;2,5
"2018-12-17 00:00:00";551;29,4;51,6;27;3,1
"2018-12-18 00:00:00";864;48,7;121,5;45;3,5
"2018-12-19 00:00:00";;36,0;87,6;41;2,6
"2018-12-20 00:00:00";;44,2;109,0;42;3,1
"2018-12-21 00:00:00";;51,1;129,3;41;7,2
"2018-12-22 00:00:00";;44,4;97,5;23;4,3
"2018-12-23 00:00:00";;39,4;123,7;15;3,1
"2018-12-24 00:00:00";;15,9;30,6;9;2,4
"2018-12-25 00:00:00";;22,3;43,6;12;2,3
"2018-12-26 00:00:00";;21,5;62,6;16;2,3
"2018-12-27 00:00:00";;32,3;110,8;20;2,7
"2018-12-28 00:00:00";;24,3;83,2;27;2,4
"2018-12-29 00:00:00";;25,6;74,8;21;2,4
"2018-12-30 00:00:00";;20,2;60,2;22;2,3
"2018-12-31 00:00:00";;16,9;31,0;17;2,0
