Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"PM2.5 (ug/m3)";"SO2 (ug/m3)"
"2024-11-08 01:00:00";702;27,9;29,2;78;59;3,6
"2024-11-08 02:00:00";686;24,7;25,7;70;53;3,7
"2024-11-08 03:00:00";672;19,1;20,4;68;52;3,6
"2024-11-08 04:00:00";664;32,2;34,0;62;46;3,5
"2024-11-08 05:00:00";691;57,7;91,7;61;44;3,9
"2024-11-08 06:00:00";752;58,6;89,3;52;48;3,7
"2024-11-08 07:00:00";836;51,6;64,3;50;49;3,4
"2024-11-08 08:00:00";981;58,8;108,9;62;47;4,0
"2024-11-08 09:00:00";855;56,8;86,2;64;47;4,0
"2024-11-08 10:00:00";765;41,6;44,8;58;47;3,8
"2024-11-08 11:00:00";708;25,5;26,8;57;47;3,7
"2024-11-08 12:00:00";676;19,4;20,3;57;45;3,7
"2024-11-08 13:00:00";622;17,0;17,8;57;45;3,6
"2024-11-08 14:00:00";654;24,7;25,8;54;36;3,8
"2024-11-08 15:00:00";606;24,9;25,6;54;34;3,6
"2024-11-08 16:00:00";592;28,0;28,8;50;35;3,5
"2024-11-08 17:00:00";677;50,3;51,5;49;36;3,7
"2024-11-08 18:00:00";799;71,9;88,8;49;35;3,9
"2024-11-08 19:00:00";816;67,0;73,5;49;34;3,9
"2024-11-08 20:00:00";1063;54,9;57,3;53;35;3,8
"2024-11-08 21:00:00";1076;45,2;46,7;54;35;4,1
"2024-11-08 22:00:00";1028;40,6;42,0;59;45;3,8
"2024-11-08 23:00:00";1008;44,3;46,3;60;47;3,9
"2024-11-09 00:00:00";751;48,9;52,9;60;44;4,0
"2024-11-09 01:00:00";697;32,9;35,0;60;43;3,7
"2024-11-09 02:00:00";642;26,2;27,9;53;44;3,6
"2024-11-09 03:00:00";602;21,9;23,6;52;44;3,5
"2024-11-09 04:00:00";586;22,4;24,2;43;37;3,7
"2024-11-09 05:00:00";593;23,4;25,7;41;36;3,5
"2024-11-09 06:00:00";614;24,7;27,4;37;32;3,6
"2024-11-09 07:00:00";610;21,3;23,4;36;32;3,5
"2024-11-09 08:00:00";658;21,5;24,5;35;33;3,8
"2024-11-09 09:00:00";739;22,8;26,1;35;34;3,8
"2024-11-09 10:00:00";727;21,2;22,7;31;30;3,7
"2024-11-09 11:00:00";678;15,5;16,3;30;29;3,6
"2024-11-09 12:00:00";655;12,9;13,5;27;27;3,6
"2024-11-09 13:00:00";656;15,9;16,6;26;27;3,7
"2024-11-09 14:00:00";680;23,6;24,4;36;31;3,7
"2024-11-09 15:00:00";691;25,3;26,1;38;31;3,8
"2024-11-09 16:00:00";796;28,9;29,7;46;37;3,8
"2024-11-09 17:00:00";1057;44,5;46,1;48;38;3,8
"2024-11-09 18:00:00";1245;62,1;75,0;56;45;4,1
"2024-11-09 19:00:00";1663;67,4;187,9;58;46;4,7
"2024-11-09 20:00:00";2855;67,9;257,0;86;63;5,4
"2024-11-09 21:00:00";2502;66,4;168,9;92;67;4,9
"2024-11-09 22:00:00";2109;64,1;107,4;121;93;4,4
"2024-11-09 23:00:00";1392;54,5;62,6;127;98;4,1
"2024-11-10 00:00:00";1227;37,2;39,3;118;92;3,8
"2024-11-10 01:00:00";1250;38,3;40,4;116;90;3,9
"2024-11-10 02:00:00";1246;35,6;38,0;105;79;3,8
"2024-11-10 03:00:00";1277;37,5;41,4;103;77;3,7
"2024-11-10 04:00:00";1156;33,5;36,8;103;77;3,9
"2024-11-10 05:00:00";1067;30,2;33,8;103;77;3,8
"2024-11-10 06:00:00";944;24,5;27,4;97;76;3,7
"2024-11-10 07:00:00";817;14,8;16,1;96;76;3,5
"2024-11-10 08:00:00";759;11,6;13,2;89;64;3,4
"2024-11-10 09:00:00";728;10,4;11,8;88;62;3,6
"2024-11-10 10:00:00";683;9,9;11,0;65;57;3,6
"2024-11-10 11:00:00";681;10,9;12,1;60;56;3,6
"2024-11-10 12:00:00";646;10,1;11,1;50;46;3,7
"2024-11-10 13:00:00";617;9,7;10,6;48;44;3,9
"2024-11-10 14:00:00";609;10,0;10,8;53;43;4,0
"2024-11-10 15:00:00";605;11,6;12,5;53;43;3,8
"2024-11-10 16:00:00";636;16,0;16,9;66;49;3,7
"2024-11-10 17:00:00";684;24,1;25,0;68;51;3,8
"2024-11-10 18:00:00";670;20,8;21,7;64;61;3,7
"2024-11-10 19:00:00";747;18,7;19,6;64;63;3,6
"2024-11-10 20:00:00";817;18,0;19,2;65;57;3,7
"2024-11-10 21:00:00";749;19,9;21,0;65;55;3,5
"2024-11-10 22:00:00";696;16,4;17,2;54;55;3,6
"2024-11-10 23:00:00";703;12,3;13,1;52;55;3,6
"2024-11-11 00:00:00";705;13,3;14,1;45;45;3,5
"2024-11-11 01:00:00";688;11,8;12,5;43;43;3,5
"2024-11-11 02:00:00";707;11,2;11,9;;35;3,5
"2024-11-11 03:00:00";689;11,2;12,0;;33;3,4
"2024-11-11 04:00:00";649;11,1;11,9;;33;3,4
"2024-11-11 05:00:00";637;10,7;11,4;36;33;3,4
"2024-11-11 06:00:00";678;12,4;13,2;;26;3,4
"2024-11-11 07:00:00";677;16,3;17,3;;24;3,4
"2024-11-11 08:00:00";717;25,9;29,4;;24;3,5
"2024-11-11 09:00:00";752;26,6;31,7;;24;3,4
"2024-11-11 10:00:00";1104;32,3;56,0;;23;3,6
"2024-11-11 11:00:00";781;33,1;50,1;54;23;3,5
"2024-11-11 12:00:00";773;33,0;46,5;51;25;3,7
"2024-11-11 13:00:00";763;33,5;44,2;38;26;3,4
"2024-11-11 14:00:00";749;27,7;30,6;38;22;3,5
"2024-11-11 15:00:00";736;23,5;24,9;40;22;3,4
"2024-11-11 16:00:00";744;23,6;25,0;40;32;3,5
"2024-11-11 17:00:00";726;26,6;28,0;41;33;3,4
"2024-11-11 18:00:00";686;18,2;19,0;42;29;3,6
"2024-11-11 19:00:00";693;17,1;18,1;43;29;3,4
"2024-11-11 20:00:00";670;14,1;14,9;42;37;3,4
"2024-11-11 21:00:00";643;10,1;10,8;37;39;3,4
"2024-11-11 22:00:00";625;10,5;11,3;36;29;3,4
"2024-11-11 23:00:00";639;8,6;9,2;29;27;3,4
"2024-11-12 00:00:00";634;8,1;8,7;29;24;3,4
"2024-11-12 01:00:00";589;8,1;8,7;31;24;3,3
"2024-11-12 02:00:00";591;7,4;7,9;31;21;3,4
"2024-11-12 03:00:00";617;6,5;7,1;32;21;3,4
"2024-11-12 04:00:00";633;6,9;7,3;32;23;3,3
"2024-11-12 05:00:00";627;6,6;7,0;28;24;3,3
"2024-11-12 06:00:00";652;8,0;8,5;28;21;3,4
"2024-11-12 07:00:00";673;10,8;11,6;24;20;3,3
"2024-11-12 08:00:00";683;12,2;13,2;24;21;3,4
"2024-11-12 09:00:00";716;19,1;20,7;28;22;3,4
"2024-11-12 10:00:00";726;23,8;26,8;27;19;3,3
"2024-11-12 11:00:00";775;25,7;32,6;;;3,5
"2024-11-12 12:00:00";762;27,3;33,3;;;3,5
"2024-11-12 13:00:00";746;26,7;31,7;23;29;3,5
"2024-11-12 14:00:00";747;29,6;39,2;23;29;3,5
"2024-11-12 15:00:00";717;32,1;38,0;31;27;3,4
"2024-11-12 16:00:00";737;31,7;37,0;34;27;3,4
"2024-11-12 17:00:00";736;30,0;32,4;29;24;3,4
"2024-11-12 18:00:00";684;22,6;23,7;27;23;3,3
"2024-11-12 19:00:00";719;16,6;17,5;31;24;3,4
"2024-11-12 20:00:00";697;16,6;17,7;32;25;3,4
"2024-11-12 21:00:00";689;11,8;12,5;27;26;3,4
"2024-11-12 22:00:00";679;10,2;10,9;25;26;3,4
"2024-11-12 23:00:00";658;10,4;11,0;27;26;3,3
"2024-11-13 00:00:00";652;8,8;9,3;28;26;3,4
"2024-11-13 01:00:00";653;9,1;9,6;24;24;3,3
"2024-11-13 02:00:00";658;11,0;11,5;22;23;3,4
"2024-11-13 03:00:00";658;10,7;11,2;28;22;3,4
"2024-11-13 04:00:00";667;12,0;12,5;31;22;3,5
"2024-11-13 05:00:00";658;10,9;11,4;26;25;3,5
"2024-11-13 06:00:00";649;9,4;9,9;24;26;3,4
"2024-11-13 07:00:00";675;12,6;13,2;24;19;3,5
"2024-11-13 08:00:00";708;16,0;16,9;24;16;3,4
"2024-11-13 09:00:00";667;18,4;19,4;22;17;3,5
"2024-11-13 10:00:00";658;16,8;17,8;21;18;3,5
"2024-11-13 11:00:00";658;17,6;18,8;22;15;3,5
"2024-11-13 12:00:00";655;20,7;21,9;22;14;3,3
"2024-11-13 13:00:00";662;21,2;22,5;24;12;3,4
"2024-11-13 14:00:00";665;20,8;22,0;24;11;3,5
"2024-11-13 15:00:00";685;21,0;22,1;20;15;3,4
"2024-11-13 16:00:00";685;20,1;21,1;18;17;3,4
"2024-11-13 17:00:00";736;22,1;23,4;22;18;3,5
"2024-11-13 18:00:00";930;33,8;38,2;23;18;3,6
"2024-11-13 19:00:00";903;30,7;34,4;31;20;3,4
"2024-11-13 20:00:00";842;26,7;29,6;34;21;3,7
"2024-11-13 21:00:00";775;20,8;22,3;34;25;3,6
"2024-11-13 22:00:00";776;18,8;19,9;34;27;3,5
"2024-11-13 23:00:00";769;17,1;18,1;34;28;3,5
"2024-11-14 00:00:00";725;14,4;15,1;34;29;3,4
"2024-11-14 01:00:00";691;13,8;14,5;29;27;3,6
"2024-11-14 02:00:00";566;11,7;12,3;27;26;3,4
"2024-11-14 03:00:00";565;11,6;12,3;22;23;3,4
"2024-11-14 04:00:00";638;12,0;12,5;20;21;3,4
"2024-11-14 05:00:00";732;13,5;14,4;20;17;3,5
"2024-11-14 06:00:00";745;15,8;17,1;21;15;3,4
"2024-11-14 07:00:00";735;20,7;25,0;25;19;3,5
"2024-11-14 08:00:00";807;24,7;37,0;26;20;3,5
"2024-11-14 09:00:00";779;24,4;40,0;27;22;3,5
"2024-11-14 10:00:00";757;23,0;31,5;28;22;3,5
"2024-11-14 11:00:00";742;25,6;31,8;25;23;3,6
"2024-11-14 12:00:00";676;23,1;26,4;24;23;3,5
"2024-11-14 13:00:00";651;19,7;21,1;22;25;3,5
"2024-11-14 14:00:00";575;19,4;20,3;21;25;3,6
"2024-11-14 15:00:00";558;17,2;17,9;14;18;3,5
"2024-11-14 16:00:00";549;15,7;16,3;11;16;3,5
"2024-11-14 17:00:00";588;21,5;22,3;13;14;3,5
"2024-11-14 18:00:00";576;16,2;16,8;14;14;3,5
"2024-11-14 19:00:00";542;13,1;13,8;11;12;3,4
"2024-11-14 20:00:00";610;22,7;23,6;9;12;3,5
"2024-11-14 21:00:00";577;22,5;23,1;14;13;3,6
"2024-11-14 22:00:00";634;17,6;18,2;14;13;3,4
"2024-11-14 23:00:00";585;10,9;11,6;15;11;3,4
"2024-11-15 00:00:00";574;14,6;15,4;15;11;3,5
"2024-11-15 01:00:00";580;12,1;12,7;13;9;3,4
"2024-11-15 02:00:00";554;7,1;7,7;12;8;3,4
"2024-11-15 03:00:00";541;7,2;7,8;10;13;3,5
"2024-11-15 04:00:00";519;7,3;7,9;9;14;3,3
"2024-11-15 05:00:00";516;6,4;7,0;15;11;3,5
"2024-11-15 06:00:00";521;6,4;6,8;17;10;3,4
"2024-11-15 07:00:00";533;10,3;11,1;13;12;3,4
"2024-11-15 08:00:00";599;19,3;21,4;12;12;3,4
"2024-11-15 09:00:00";594;18,0;19,6;16;12;3,3
"2024-11-15 10:00:00";567;12,9;14,1;18;12;3,5
"2024-11-15 11:00:00";559;11,1;11,9;14;11;3,5
"2024-11-15 12:00:00";553;10,3;11,1;12;11;3,4
"2024-11-15 13:00:00";550;10,6;11,4;16;12;3,5
"2024-11-15 14:00:00";556;11,5;12,4;17;12;3,5
"2024-11-15 15:00:00";558;14,2;15,4;18;15;3,5
"2024-11-15 16:00:00";588;18,0;19,2;18;17;3,5
"2024-11-15 17:00:00";664;26,2;28,2;24;23;3,6
"2024-11-15 18:00:00";829;32,5;45,7;26;25;3,7
"2024-11-15 19:00:00";1033;32,7;68,6;35;22;3,9
"2024-11-15 20:00:00";1548;36,4;96,2;39;21;4,3
"2024-11-15 21:00:00";1301;35,0;72,9;51;36;4,2
"2024-11-15 22:00:00";1103;31,8;46,6;56;42;4,0
"2024-11-15 23:00:00";1302;30,0;50,7;56;43;4,1
"2024-11-16 00:00:00";1274;26,5;49,6;56;44;3,9
"2024-11-16 01:00:00";1108;22,8;35,6;57;49;3,8
"2024-11-16 02:00:00";981;21,1;32,7;57;51;3,7
"2024-11-16 03:00:00";1056;22,3;41,3;56;44;3,7
"2024-11-16 04:00:00";1126;20,9;51,9;56;41;3,9
"2024-11-16 05:00:00";1131;18,7;65,4;53;36;3,8
"2024-11-16 06:00:00";1036;19,0;59,2;52;34;3,9
"2024-11-16 07:00:00";930;18,1;50,2;51;39;3,6
"2024-11-16 08:00:00";1024;20,7;59,0;51;40;3,9
"2024-11-16 09:00:00";992;22,0;61,3;47;41;3,9
"2024-11-16 10:00:00";916;26,1;41,2;46;41;4,0
"2024-11-16 11:00:00";742;20,4;23,3;47;41;3,7
"2024-11-16 12:00:00";659;13,2;14,5;48;41;3,8
"2024-11-16 13:00:00";614;9,6;10,4;43;35;3,6
"2024-11-16 14:00:00";587;9,6;10,3;40;33;3,8
"2024-11-16 15:00:00";606;9,5;10,3;35;34;3,6
"2024-11-16 16:00:00";716;14,5;15,6;33;34;3,7
"2024-11-16 17:00:00";1009;33,9;42,2;35;33;3,5
"2024-11-16 18:00:00";1164;32,5;74,9;36;33;4,0
"2024-11-16 19:00:00";854;31,6;66,9;47;35;3,8
"2024-11-16 20:00:00";815;25,4;35,8;52;35;3,7
"2024-11-16 21:00:00";911;25,2;52,2;42;32;3,8
"2024-11-16 22:00:00";1121;26,4;82,6;38;30;3,9
"2024-11-16 23:00:00";1116;23,2;75,3;37;30;3,8
"2024-11-17 00:00:00";1037;21,2;57,9;37;30;3,8
"2024-11-17 01:00:00";1087;20,9;34,7;39;30;3,6
"2024-11-17 02:00:00";1035;23,0;32,8;40;30;3,7
"2024-11-17 03:00:00";1074;23,3;37,2;38;28;3,6
"2024-11-17 04:00:00";1080;20,9;33,5;37;27;3,7
"2024-11-17 05:00:00";1024;19,8;33,1;41;32;3,6
"2024-11-17 06:00:00";927;19,6;23,8;42;33;3,4
"2024-11-17 07:00:00";882;17,0;18,4;36;31;3,5
"2024-11-17 08:00:00";849;16,5;18,7;34;30;3,4
"2024-11-17 09:00:00";875;17,9;21,2;37;31;3,5
"2024-11-17 10:00:00";902;17,5;20,7;38;32;3,5
"2024-11-17 11:00:00";831;17,3;20,0;39;30;3,6
"2024-11-17 12:00:00";752;12,1;13,2;39;29;3,5
"2024-11-17 13:00:00";711;11,3;12,3;38;28;3,8
"2024-11-17 14:00:00";677;11,8;12,6;37;27;3,7
"2024-11-17 15:00:00";680;13,2;14,0;35;30;3,8
"2024-11-17 16:00:00";709;13,3;14,0;35;31;3,8
"2024-11-17 17:00:00";721;13,1;13,9;37;31;3,8
"2024-11-17 18:00:00";726;12,7;13,5;38;31;3,7
"2024-11-17 19:00:00";715;11,0;11,9;33;33;3,6
"2024-11-17 20:00:00";710;11,1;11,9;31;34;3,5
"2024-11-17 21:00:00";628;10,2;11,0;28;30;3,6
"2024-11-17 22:00:00";612;10,8;11,6;27;28;3,4
"2024-11-17 23:00:00";615;10,0;10,6;26;21;3,6
"2024-11-18 00:00:00";626;9,3;9,9;26;18;3,6
"2024-11-18 01:00:00";596;8,0;8,5;30;16;3,5
"2024-11-18 02:00:00";595;6,5;7,2;32;15;3,3
"2024-11-18 03:00:00";593;6,1;6,6;34;15;3,4
"2024-11-18 04:00:00";584;5,8;6,3;35;16;3,5
"2024-11-18 05:00:00";585;6,2;6,7;26;15;3,4
"2024-11-18 06:00:00";603;6,6;7,0;22;14;3,5
"2024-11-18 07:00:00";597;7,1;7,9;24;13;3,3
"2024-11-18 08:00:00";617;9,7;10,9;26;13;3,4
"2024-11-18 09:00:00";667;11,5;13,1;23;15;3,5
"2024-11-18 10:00:00";659;12,1;14,5;22;15;3,6
"2024-11-18 11:00:00";678;15,4;19,4;15;14;3,3
"2024-11-18 12:00:00";653;12,0;14,3;12;14;3,3
"2024-11-18 13:00:00";657;12,6;15,0;15;13;3,3
"2024-11-18 14:00:00";682;17,5;21,8;16;13;3,5
"2024-11-18 15:00:00";721;21,6;25,7;19;17;3,6
"2024-11-18 16:00:00";871;29,4;50,8;21;19;3,7
"2024-11-18 17:00:00";1274;30,3;106,0;24;27;4,2
"2024-11-18 18:00:00";1339;32,3;100,4;26;30;4,1
"2024-11-18 19:00:00";1198;30,9;58,4;39;42;3,9
"2024-11-18 20:00:00";976;24,2;37,2;45;46;3,6
"2024-11-18 21:00:00";912;21,0;27,7;49;45;3,6
"2024-11-18 22:00:00";875;19,5;25,1;51;44;3,7
"2024-11-18 23:00:00";760;13,3;14,7;44;44;3,6
"2024-11-19 00:00:00";758;12,5;14,0;40;44;3,5
"2024-11-19 01:00:00";786;13,2;14,5;;;3,6
"2024-11-19 02:00:00";759;12,2;13,5;;;3,6
"2024-11-19 03:00:00";769;12,2;13,3;;;3,6
"2024-11-19 04:00:00";744;11,9;13,0;;;3,8
"2024-11-19 05:00:00";716;11,8;12,8;;;3,8
"2024-11-19 06:00:00";714;12,1;13,0;;;3,9
"2024-11-19 07:00:00";757;15,0;16,6;;;4,0
"2024-11-19 08:00:00";855;27,0;43,8;;;4,0
"2024-11-19 09:00:00";839;36,2;66,7;;;4,4
"2024-11-19 10:00:00";708;31,6;37,5;;;4,1
"2024-11-19 11:00:00";620;28,6;31,9;;;4,2
"2024-11-19 12:00:00";516;19,3;20,3;;;4,1
"2024-11-19 13:00:00";500;12,5;13,0;;;4,3
"2024-11-19 14:00:00";447;14,0;14,8;34;28;4,9
"2024-11-19 15:00:00";503;22,7;23,6;27;21;5,8
"2024-11-19 16:00:00";604;32,5;33,6;25;18;8,1
"2024-11-19 17:00:00";739;38,0;39,8;30;17;7,0
"2024-11-19 18:00:00";759;31,8;33,1;32;16;5,7
"2024-11-19 19:00:00";738;29,7;31,2;38;22;4,8
"2024-11-19 20:00:00";1045;47,9;61,6;41;24;4,5
"2024-11-19 21:00:00";741;30,5;32,2;35;22;4,4
"2024-11-19 22:00:00";582;11,8;12,7;33;21;4,2
"2024-11-19 23:00:00";575;8,8;9,5;27;21;4,1
"2024-11-20 00:00:00";563;8,1;8,8;24;21;4,2
"2024-11-20 01:00:00";544;6,3;7,1;18;17;4,3
"2024-11-20 02:00:00";524;5,3;5,9;15;16;4,2
"2024-11-20 03:00:00";516;4,9;5,4;12;11;4,3
"2024-11-20 04:00:00";516;4,8;5,4;11;9;4,2
"2024-11-20 05:00:00";522;5,2;5,9;9;9;4,5
"2024-11-20 06:00:00";525;5,8;6,4;8;9;4,6
"2024-11-20 07:00:00";543;6,6;7,1;7;10;4,5
"2024-11-20 08:00:00";546;9,3;10,0;6;10;4,6
"2024-11-20 09:00:00";566;11,9;12,6;;8;4,6
"2024-11-20 10:00:00";560;11,0;11,7;;6;4,3
"2024-11-20 11:00:00";566;12,0;12,7;5;9;4,1
"2024-11-20 12:00:00";566;10,2;11,0;5;10;4,0
"2024-11-20 13:00:00";568;11,6;12,7;10;10;4,0
"2024-11-20 14:00:00";547;13,0;13,7;12;10;4,1
"2024-11-20 15:00:00";563;12,3;13,1;15;13;3,7
"2024-11-20 16:00:00";601;13,1;14,0;16;14;3,8
"2024-11-20 17:00:00";613;25,2;26,3;11;9;3,6
"2024-11-20 18:00:00";611;20,9;21,7;9;8;3,6
"2024-11-20 19:00:00";672;22,0;23,0;9;9;3,5
"2024-11-20 20:00:00";572;22,3;23,5;9;9;3,6
"2024-11-20 21:00:00";566;17,8;18,6;13;9;3,7
"2024-11-20 22:00:00";547;17,8;18,4;14;9;3,5
"2024-11-20 23:00:00";539;13,3;13,9;16;6;3,6
"2024-11-21 00:00:00";537;16,8;17,6;17;5;3,3
"2024-11-21 01:00:00";521;12,4;13,1;13;11;3,4
"2024-11-21 02:00:00";515;8,4;9,1;12;13;3,4
"2024-11-21 03:00:00";509;9,3;9,8;13;14;3,4
"2024-11-21 04:00:00";489;6,7;7,3;13;15;3,4
"2024-11-21 05:00:00";477;7,7;8,1;11;10;3,4
"2024-11-21 06:00:00";488;11,8;12,5;11;8;3,2
"2024-11-21 07:00:00";535;18,9;20,0;11;6;3,2
"2024-11-21 08:00:00";615;25,7;28,6;11;6;3,4
"2024-11-21 09:00:00";512;24,1;27,2;12;6;3,5
"2024-11-21 10:00:00";506;14,0;15,5;12;6;3,7
"2024-11-21 11:00:00";;;;;4;
"2024-11-21 12:00:00";;;;;;
"2024-11-21 13:00:00";306;12,5;14,7;;;3,7
"2024-11-21 14:00:00";288;7,9;8,8;8;5;3,6
"2024-11-21 15:00:00";309;8,1;8,9;6;8;3,6
"2024-11-21 16:00:00";339;10,5;11,2;5;9;3,5
"2024-11-21 17:00:00";490;16,3;17,3;8;9;3,5
"2024-11-21 18:00:00";558;21,1;22,6;11;8;3,5
"2024-11-21 19:00:00";502;16,8;17,8;17;12;3,7
"2024-11-21 20:00:00";458;13,1;14,1;21;15;3,7
"2024-11-21 21:00:00";409;9,9;10,6;21;14;3,5
"2024-11-21 22:00:00";387;8,0;8,6;22;13;3,5
"2024-11-21 23:00:00";383;6,6;7,3;17;10;3,5
"2024-11-22 00:00:00";372;5,8;6,4;14;8;3,9
"2024-11-22 01:00:00";366;5,9;6,3;10;7;4,3
"2024-11-22 02:00:00";343;4,4;4,8;8;7;4,4
"2024-11-22 03:00:00";325;3,9;4,4;7;6;4,2
"2024-11-22 04:00:00";305;2,9;3,4;7;6;3,9
"2024-11-22 05:00:00";318;4,1;4,3;5;4;3,4
"2024-11-22 06:00:00";367;6,6;6,9;4;4;3,4
"2024-11-22 07:00:00";374;8,5;9,0;5;3;3,4
"2024-11-22 08:00:00";426;17,8;18,6;6;2;3,6
"2024-11-22 09:00:00";478;28,6;30,5;6;2;3,3
"2024-11-22 10:00:00";523;40,8;44,9;6;1;3,6
"2024-11-22 11:00:00";541;39,8;43,4;5;3;3,6
"2024-11-22 12:00:00";532;36,0;39,0;4;4;3,5
"2024-11-22 13:00:00";668;49,8;60,0;11;7;3,5
"2024-11-22 14:00:00";634;47,0;55,2;16;9;3,6
"2024-11-22 15:00:00";536;40,7;45,0;19;10;3,5
"2024-11-22 16:00:00";469;34,0;35,5;22;11;3,4
"2024-11-22 17:00:00";463;30,1;32,0;21;11;3,5
"2024-11-22 18:00:00";539;26,1;27,1;21;12;3,5
"2024-11-22 19:00:00";526;19,6;20,3;16;15;3,5
"2024-11-22 20:00:00";509;16,6;17,3;13;17;3,6
"2024-11-22 21:00:00";466;15,4;16,1;15;17;3,6
"2024-11-22 22:00:00";444;16,7;17,4;16;17;3,6
"2024-11-22 23:00:00";434;16,1;16,7;17;13;3,4
"2024-11-23 00:00:00";426;14,7;15,3;17;11;3,4
"2024-11-23 01:00:00";424;11,5;12,0;17;13;3,4
"2024-11-23 02:00:00";438;9,1;9,6;17;13;3,4
"2024-11-23 03:00:00";415;9,2;9,8;18;14;3,4
"2024-11-23 04:00:00";392;10,3;10,9;19;15;3,5
"2024-11-23 05:00:00";390;13,8;14,6;19;15;3,3
"2024-11-23 06:00:00";388;10,7;11,3;18;16;3,5
"2024-11-23 07:00:00";400;14,7;15,5;16;14;3,3
"2024-11-23 08:00:00";515;27,4;31,0;14;14;3,4
"2024-11-23 09:00:00";569;36,2;42,7;17;16;3,5
"2024-11-23 10:00:00";531;21,5;23,6;20;17;3,5
"2024-11-23 11:00:00";412;12,9;13,9;17;18;3,6
"2024-11-23 12:00:00";395;9,9;10,6;16;18;3,6
"2024-11-23 13:00:00";433;10,4;11,1;13;16;3,5
"2024-11-23 14:00:00";439;12,4;13,3;11;15;3,6
"2024-11-23 15:00:00";491;15,4;16,4;13;16;3,6
"2024-11-23 16:00:00";540;30,2;33,3;15;16;3,6
"2024-11-23 17:00:00";838;38,4;43,9;21;21;3,5
"2024-11-23 18:00:00";755;23,6;24,9;25;25;3,6
"2024-11-23 19:00:00";709;25,8;27,2;32;27;3,5
"2024-11-23 20:00:00";620;16,1;17,0;37;29;3,4
"2024-11-23 21:00:00";624;14,6;15,6;32;25;3,4
"2024-11-23 22:00:00";600;17,0;18,0;28;23;3,6
"2024-11-23 23:00:00";589;12,4;13,1;32;21;3,6
"2024-11-24 00:00:00";559;11,9;12,9;35;20;3,3
"2024-11-24 01:00:00";560;13,6;14,5;;22;3,4
"2024-11-24 02:00:00";547;12,9;13,7;;23;3,5
"2024-11-24 03:00:00";550;11,9;12,6;;22;3,4
"2024-11-24 04:00:00";539;11,7;12,5;;21;3,5
"2024-11-24 05:00:00";504;10,1;10,8;;19;3,5
"2024-11-24 06:00:00";477;8,6;9,1;;17;3,4
"2024-11-24 07:00:00";456;7,1;7,5;;15;3,5
"2024-11-24 08:00:00";443;6,6;7,2;;13;3,5
"2024-11-24 09:00:00";460;8,2;8,9;;13;3,5
"2024-11-24 10:00:00";467;8,7;9,4;;13;3,6
"2024-11-24 11:00:00";464;8,7;9,3;12;13;4,1
"2024-11-24 12:00:00";446;7,7;8,1;10;14;4,2
"2024-11-24 13:00:00";448;6,3;6,7;8;12;4,0
"2024-11-24 14:00:00";462;6,6;7,0;6;11;4,1
"2024-11-24 15:00:00";458;7,0;7,4;10;12;4,0
"2024-11-24 16:00:00";496;10,4;11,0;12;12;3,9
"2024-11-24 17:00:00";595;13,8;14,3;11;11;4,0
"2024-11-24 18:00:00";728;22,7;23,8;10;10;4,0
"2024-11-24 19:00:00";837;32,8;34,2;13;14;4,1
"2024-11-24 20:00:00";757;28,2;29,4;15;16;4,2
"2024-11-24 21:00:00";545;16,9;17,6;16;15;4,4
"2024-11-24 22:00:00";716;19,0;19,8;16;14;4,5
"2024-11-24 23:00:00";697;18,5;19,2;17;17;4,3
"2024-11-25 00:00:00";636;15,8;16,4;17;18;4,3
"2024-11-25 01:00:00";667;15,7;16,3;16;21;4,2
"2024-11-25 02:00:00";683;17,8;18,5;16;23;4,0
"2024-11-25 03:00:00";667;17,5;18,3;15;22;4,2
"2024-11-25 04:00:00";682;17,5;18,2;15;21;4,2
"2024-11-25 05:00:00";635;16,6;17,4;21;21;3,9
"2024-11-25 06:00:00";599;19,4;20,4;25;21;3,9
"2024-11-25 07:00:00";657;32,6;38,6;25;18;4,0
"2024-11-25 08:00:00";854;43,5;83,9;26;16;4,3
"2024-11-25 09:00:00";834;44,4;86,4;26;21;4,2
"2024-11-25 10:00:00";774;43,7;63,7;27;24;4,7
"2024-11-25 11:00:00";653;33,6;37,4;25;23;5,6
"2024-11-25 12:00:00";548;22,6;23,9;24;22;7,4
"2024-11-25 13:00:00";520;15,2;16,0;19;16;8,8
"2024-11-25 14:00:00";570;17,6;18,5;15;12;7,8
"2024-11-25 15:00:00";702;24,6;25,9;16;11;7,0
"2024-11-25 16:00:00";767;34,1;35,6;17;10;6,2
"2024-11-25 17:00:00";812;49,1;51,4;20;18;5,3
"2024-11-25 18:00:00";1021;56,2;65,3;22;24;4,9
"2024-11-25 19:00:00";1202;59,1;67,2;29;28;4,7
"2024-11-25 20:00:00";1193;50,2;55,0;35;31;4,4
"2024-11-25 21:00:00";1309;47,1;51,1;43;37;4,7
"2024-11-25 22:00:00";1148;34,9;36,7;49;40;4,3
"2024-11-25 23:00:00";1083;29,3;30,7;50;43;4,4
"2024-11-26 00:00:00";1054;24,3;25,4;51;45;4,1
"2024-11-26 01:00:00";957;22,4;23,7;53;48;4,2
"2024-11-26 02:00:00";854;19,4;20,6;54;49;3,9
"2024-11-26 03:00:00";785;17,2;18,2;51;41;3,7
