Date;Station1_CO;Station1_NO2;Station1_NOx;Station1_PM10;Station1_SO2;Station2_CO;Station2_NO2;Station2_NOx;Station2_O3;Station2_PM10;Station2_PM2.5;Station2_SO2;Station2_NO
2016-09-08 00:00:00;387;31,1;44,2;35,0;4,6;315;41,9;54,9;55,7;29,0;;1,7;
2016-09-09 00:00:00;361;27,9;38,6;31,0;4,4;279;46,7;58,1;58,3;28,0;;1,8;
2016-09-10 00:00:00;486;32,7;49,5;38,0;4,2;323;36,3;46,3;61,8;35,0;;2,1;
2016-09-11 00:00:00;391;19,2;24,7;33,0;3,9;254;34,0;46,2;54,4;29,0;;1,9;
2016-09-12 00:00:00;590;50,5;103,1;44,0;3,9;278;23,4;43,6;48,9;34,0;;2,4;
2016-09-13 00:00:00;492;39,9;83,3;31,0;3,4;221;19,9;30,2;39,2;23,0;;1,6;
2016-09-14 00:00:00;496;39,0;81,3;35,0;3,0;300;29,5;45,5;46,5;25,0;;1,4;
2016-09-15 00:00:00;433;32,8;48,5;32,0;2,6;215;31,4;36,5;59,9;28,0;;1,0;
2016-09-16 00:00:00;550;60,2;115,3;52,0;3,2;224;19,8;21,8;59,2;42,0;;5,5;
2016-09-17 00:00:00;401;38,3;59,0;45,0;2,8;234;18,2;19,8;51,6;39,0;;6,6;
2016-09-18 00:00:00;369;31,0;53,5;20,0;1,9;192;15,3;18,6;44,2;13,0;;1,2;
2016-09-19 00:00:00;302;18,1;38,3;21,0;2,1;208;20,3;29,1;17,6;16,0;;0,4;
2016-09-20 00:00:00;283;18,3;29,9;26,0;2,1;172;12,5;14,1;48,3;21,0;;1,2;
2016-09-21 00:00:00;287;23,2;33,9;19,0;1,9;200;18,6;22,1;44,3;14,0;;1,2;
2016-09-22 00:00:00;551;33,3;117,1;26,0;2,4;345;21,4;48,6;28,4;18,0;;1,3;
2016-09-23 00:00:00;894;63,2;233,7;46,0;2,9;514;23,8;76,6;30,0;28,0;;2,0;
2016-09-24 00:00:00;575;44,7;88,1;31,0;2,1;349;25,1;42,6;36,2;23,0;;1,6;
2016-09-25 00:00:00;332;18,3;24,2;18,0;1,5;290;20,9;24,0;49,1;14,0;;1,3;
2016-09-26 00:00:00;369;29,4;43,6;19,0;1,5;325;47,8;79,7;34,7;16,0;;1,2;
2016-09-27 00:00:00;790;46,8;158,6;40,0;2,2;590;36,7;117,4;29,2;35,0;;1,8;
2016-09-28 00:00:00;572;60,0;130,2;35,0;2,2;294;13,0;26,7;51,6;23,0;;2,0;
2016-09-29 00:00:00;573;67,7;136,1;34,0;2,1;293;12,8;14,4;59,8;25,0;;1,6;
2016-09-30 00:00:00;692;83,1;164,6;53,0;3,1;400;29,5;39,6;57,8;38,0;;3,7;
2016-10-01 00:00:00;524;50,0;75,5;37,0;2,4;244;18,4;21,8;58,2;30,0;;2,7;
2016-10-02 00:00:00;528;39,9;56,7;43,0;4,7;295;17,0;18,8;74,2;41,0;;10,2;
2016-10-03 00:00:00;494;47,4;100,1;27,0;2,2;220;10,6;12,5;47,2;13,0;;1,0;
2016-10-04 00:00:00;421;33,0;83,1;10,0;1,8;222;8,5;10,7;38,0;5,0;;0,5;
2016-10-05 00:00:00;360;23,2;47,4;13,0;1,5;157;8,5;11,5;41,2;8,0;;0,6;
2016-10-06 00:00:00;464;40,2;111,0;9,0;1,7;223;6,5;9,4;32,9;7,0;;0,5;
2016-10-07 00:00:00;448;28,2;79,1;16,0;1,8;352;18,6;31,1;13,9;13,0;;0,9;
2016-10-08 00:00:00;477;31,0;61,8;21,0;2,0;354;16,6;25,2;30,3;20,0;;1,6;
2016-10-09 00:00:00;815;40,3;104,1;37,0;2,4;788;16,8;46,7;29,3;37,0;;1,8;
2016-10-10 00:00:00;626;37,5;99,5;32,0;2,1;465;34,1;68,8;26,0;25,0;;1,7;
2016-10-11 00:00:00;465;22,2;58,4;23,0;1,8;394;22,9;33,3;17,3;21,0;;1,0;
2016-10-12 00:00:00;378;17,1;38,0;14,0;1,6;383;21,2;33,1;20,8;12,0;;0,8;
2016-10-13 00:00:00;345;16,6;33,2;12,0;1,9;313;18,3;25,2;24,0;10,0;;1,5;
2016-10-14 00:00:00;423;25,5;60,7;20,0;1,9;378;21,6;37,1;27,2;16,0;;1,3;
2016-10-15 00:00:00;633;38,9;110,3;28,0;2,3;576;24,4;43,5;23,7;31,0;;2,4;
2016-10-16 00:00:00;424;20,3;40,7;22,0;2,2;424;12,4;18,2;15,5;21,0;;1,7;
2016-10-17 00:00:00;509;34,6;130,3;13,0;2,3;322;12,1;16,8;18,1;10,0;;1,0;
2016-10-18 00:00:00;399;21,6;58,1;24,0;1,9;348;25,2;39,9;10,9;21,0;;1,0;
2016-10-19 00:00:00;633;38,5;121,7;39,0;2,6;530;20,6;36,7;11,2;32,0;;1,5;
2016-10-20 00:00:00;536;34,0;95,0;32,0;2,4;362;17,9;26,4;23,3;25,0;;2,0;
2016-10-21 00:00:00;504;29,6;75,7;23,0;1,9;436;26,8;41,3;10,9;21,0;;1,3;
2016-10-22 00:00:00;581;44,7;105,3;20,0;2,3;447;14,1;21,7;29,0;18,0;;2,4;
2016-10-23 00:00:00;506;19,6;35,3;22,0;2,0;480;20,4;30,0;19,3;21,0;;1,7;
2016-10-24 00:00:00;673;42,0;126,7;34,0;2,9;541;26,1;49,5;13,3;35,0;;3,3;
2016-10-25 00:00:00;676;51,8;154,8;41,0;3,3;482;21,2;46,9;20,6;31,0;;2,6;
2016-10-26 00:00:00;328;19,6;36,2;19,0;2,2;285;13,1;17,5;32,0;16,0;;1,4;
2016-10-27 00:00:00;344;22,4;38,2;19,0;2,5;234;20,4;26,7;34,2;17,0;;2,2;
2016-10-28 00:00:00;456;42,3;91,5;28,0;3,8;367;23,8;37,3;29,5;25,0;;4,0;
2016-10-29 00:00:00;563;39,5;88,1;35,0;2,5;440;16,0;23,6;21,2;30,0;;2,4;
2016-10-30 00:00:00;639;45,9;112,3;27,0;2,5;429;25,9;39,1;29,5;20,0;;1,5;
2016-10-31 00:00:00;541;39,5;89,6;25,0;2,6;422;21,7;33,1;33,9;23,0;;2,1;
2016-11-01 00:00:00;464;39,8;73,3;26,0;2,8;312;11,9;15,2;35,0;22,0;;2,0;
2016-11-02 00:00:00;433;39,6;89,2;28,0;5,1;279;13,3;15,7;39,1;22,0;;5,4;
2016-11-03 00:00:00;538;30,9;63,0;26,0;2,6;399;40,4;54,6;20,3;20,0;;1,7;
2016-11-04 00:00:00;962;62,9;189,0;54,0;2,9;848;64,4;113,7;7,1;49,0;;1,8;
2016-11-05 00:00:00;642;42,6;92,8;35,0;2,7;578;61,5;76,4;7,2;30,0;;2,6;
2016-11-06 00:00:00;278;25,2;47,6;17,0;2,7;276;32,6;40,0;19,6;11,0;;1,6;
2016-11-07 00:00:00;573;45,1;131,1;25,0;2,3;442;45,3;54,9;8,7;18,0;;1,3;
2016-11-08 00:00:00;486;25,7;55,5;25,0;1,7;513;60,7;86,2;2,0;20,0;;1,3;
2016-11-09 00:00:00;623;33,8;102,5;27,0;2,1;649;57,1;86,5;3,0;30,0;;1,3;
2016-11-10 00:00:00;637;47,9;139,7;32,0;2,4;539;53,9;65,3;4,3;24,0;;1,3;
2016-11-11 00:00:00;639;52,0;133,0;37,0;8,9;588;62,9;84,4;10,6;30,0;;4,9;
2016-11-12 00:00:00;374;15,4;25,8;16,0;1,7;399;70,6;82,7;6,9;13,0;;1,3;
2016-11-13 00:00:00;300;9,1;12,5;10,0;1,8;272;52,0;56,8;19,9;10,0;;1,0;
2016-11-14 00:00:00;376;24,4;40,5;17,0;2,0;409;61,8;67,9;13,6;15,0;;1,2;
2016-11-15 00:00:00;708;51,2;133,0;40,0;2,9;596;72,9;98,2;9,7;30,0;;1,8;
2016-11-16 00:00:00;529;50,0;123,0;30,0;2,6;450;57,2;63,4;13,4;21,0;;2,0;
2016-11-17 00:00:00;594;36,4;97,4;29,0;3,1;561;58,0;65,8;7,3;27,0;;1,9;
2016-11-18 00:00:00;525;45,6;115,8;35,0;6,8;532;55,0;66,6;14,4;30,0;;4,5;
2016-11-19 00:00:00;525;42,9;94,8;37,0;3,5;471;53,2;68,7;20,1;29,0;;2,5;
2016-11-20 00:00:00;652;59,4;151,5;39,0;3,2;670;57,5;85,6;;36,0;;2,1;
2016-11-21 00:00:00;1559;64,5;283,1;85,0;3,6;1381;70,6;200,5;;67,0;;2,8;
2016-11-22 00:00:00;2202;72,9;328,8;107,0;4,6;1748;72,8;295,3;4,8;84,0;;3,6;
2016-11-23 00:00:00;1854;77,1;338,2;98,0;4,4;2486;67,2;330,1;2,0;109,0;;4,9;
2016-11-24 00:00:00;1236;46,2;127,2;78,0;2,7;1248;71,7;138,8;1,3;61,0;;3,4;
2016-11-25 00:00:00;858;34,1;73,8;59,0;2,2;941;68,7;99,1;;53,0;;2,6;
2016-11-26 00:00:00;1089;43,7;132,0;58,0;2,7;1089;65,4;130,7;;57,0;;3,0;
2016-11-27 00:00:00;540;32,4;73,1;29,0;3,2;546;51,0;61,3;3,1;23,0;;2,6;
2016-11-28 00:00:00;450;39,8;89,6;16,0;2,2;475;62,6;83,4;12,5;16,0;;2,1;
2016-11-29 00:00:00;352;30,1;52,9;19,0;2,4;389;63,6;70,1;14,8;18,0;;2,4;
2016-11-30 00:00:00;449;44,8;111,9;28,0;3,0;388;59,5;73,4;13,7;19,0;;2,3;
2016-12-01 00:00:00;472;50,5;151,0;23,0;2,0;403;56,5;64,5;7,5;13,0;;2,3;
2016-12-02 00:00:00;508;39,9;108,3;24,0;1,6;466;56,6;70,3;14,2;18,0;;2,2;
2016-12-03 00:00:00;635;57,3;145,3;29,0;2,0;551;62,5;76,0;5,5;26,0;;2,5;
2016-12-04 00:00:00;1474;66,6;223,3;85,0;2,5;1424;69,6;136,5;5,2;74,0;;4,0;
2016-12-05 00:00:00;1196;50,0;121,4;82,0;1,9;1229;75,7;140,9;2,3;64,0;;4,2;
2016-12-06 00:00:00;907;42,6;104,7;63,0;2,8;770;66,4;88,6;4,4;42,0;;3,5;
2016-12-07 00:00:00;791;55,8;167,2;65,0;2,2;655;59,9;81,4;5,8;46,0;;2,9;
2016-12-08 00:00:00;665;62,9;172,1;55,0;5,4;574;55,4;62,3;10,6;40,0;;4,2;
2016-12-09 00:00:00;797;41,3;125,1;74,0;3,4;699;58,2;68,9;3,8;55,0;;4,7;
2016-12-10 00:00:00;920;36,6;104,6;68,0;2,4;942;56,0;75,0;2,1;53,0;;5,0;
2016-12-11 00:00:00;653;38,9;88,3;50,0;3,8;630;49,8;56,5;11,3;40,0;;4,5;
2016-12-12 00:00:00;434;41,0;128,5;15,0;2,6;353;54,0;65,9;11,5;7,0;;3,4;
2016-12-13 00:00:00;687;49,8;135,5;43,0;3,0;605;62,7;79,2;13,5;29,0;;3,8;
2016-12-14 00:00:00;683;55,7;138,0;42,0;10,1;570;61,6;71,7;6,9;26,0;;6,4;
2016-12-15 00:00:00;619;36,3;73,8;48,0;7,1;562;71,3;89,8;2,3;35,0;;6,6;
2016-12-16 00:00:00;836;44,2;123,6;56,0;2,3;829;67,4;86,3;3,5;49,0;;5,0;
2016-12-17 00:00:00;540;35,7;80,3;37,0;1,6;551;45,6;49,9;15,3;34,0;;4,0;
2016-12-18 00:00:00;483;27,1;51,9;46,0;2,2;446;50,4;55,0;15,7;38,0;;3,6;
2016-12-19 00:00:00;532;27,0;62,9;43,0;1,6;492;60,5;68,5;5,5;36,0;;2,8;
2016-12-20 00:00:00;512;22,1;49,8;30,0;1,6;516;61,4;68,7;6,8;23,0;;3,3;
2016-12-21 00:00:00;596;39,2;104,8;45,0;2,5;492;60,0;65,7;10,2;33,0;;3,5;
2016-12-22 00:00:00;578;30,7;60,3;46,0;2,1;539;65,7;71,8;9,3;34,0;;3,5;
2016-12-23 00:00:00;578;33,8;75,0;53,0;2,2;513;58,3;65,1;10,1;45,0;;3,1;
2016-12-24 00:00:00;593;26,9;59,8;40,0;1,8;731;55,0;61,6;8,3;32,0;;3,2;
2016-12-25 00:00:00;659;20,7;55,3;32,0;1,9;638;50,6;58,5;5,6;26,0;;2,9;
2016-12-26 00:00:00;767;26,8;70,3;35,0;1,8;856;55,1;66,4;2,2;33,0;;3,2;
2016-12-27 00:00:00;532;25,3;66,3;20,0;2,0;435;34,2;43,0;22,6;12,0;;3,2;
2016-12-28 00:00:00;288;14,6;25,3;11,0;1,5;274;14,7;18,2;49,1;8,0;;3,0;
2016-12-29 00:00:00;324;17,2;29,8;13,0;1,6;403;17,0;22,1;46,4;13,0;;4,2;
2016-12-30 00:00:00;830;39,5;98,8;45,0;2,8;759;54,3;89,2;23,0;38,0;;4,0;
2016-12-31 00:00:00;1857;72,8;201,7;102,0;4,1;1772;64,1;125,7;5,9;93,0;;6,7;
2017-01-01 00:00:00;1195.0;39,4;89,2;83,0;2,9;1329;;;;77,0;;10,2;
2017-01-02 00:00:00;1089.0;42,3;107,3;86,0;4,7;1024;;;;68,0;;7,5;
2017-01-03 00:00:00;928.0;41,0;112,0;90,0;5,7;792;;;;70,0;;7,4;
2017-01-04 00:00:00;627.0;41,4;105,0;30,0;5,9;484;;;;17,0;;7,4;
2017-01-05 00:00:00;547.0;31,2;90,2;18,0;3,1;495;;;;21,0;;4,1;
2017-01-06 00:00:00;465.0;11,7;19,4;59,0;5,5;454;;;;83,0;;4,1;
2017-01-07 00:00:00;607.0;11,7;16,6;43,0;8,1;460;;;;46,0;;5,5;
2017-01-08 00:00:00;480.0;12,8;16,0;35,0;6,2;348;;;;31,0;;4,6;
2017-01-09 00:00:00;660.0;26,1;46,1;45,0;6,4;596;;;;39,0;;12,7;
2017-01-10 00:00:00;1119.0;46,0;117,9;75,0;7,0;1198;;;;62,0;;10,2;
2017-01-11 00:00:00;835.0;36,9;78,9;60,0;4,9;774;;;;49,0;;6,7;
2017-01-12 00:00:00;853.0;47,9;115,1;68,0;12,8;737;;;;55,0;;10,2;
2017-01-13 00:00:00;611.0;43,0;101,9;31,0;6,1;535;;;;21,0;;6,3;
2017-01-14 00:00:00;501.0;38,0;74,8;20,0;2,9;569;;;;16,0;;3,5;
2017-01-15 00:00:00;686.0;47,3;92,9;36,0;2,6;763;;;;35,0;;3,0;
2017-01-16 00:00:00;765.0;38,4;74,7;49,0;2,8;961;;;;42,0;;3,4;
2017-01-17 00:00:00;448.0;22,9;41,0;27,0;4,0;498;;;;23,0;;4,2;
2017-01-18 00:00:00;420.0;21,1;37,4;27,0;4,9;481;;;;29,0;;4,9;
2017-01-19 00:00:00;629.0;36,0;54,0;38,0;4,5;721;;;;38,0;;6,4;
2017-01-20 00:00:00;1174.0;68,4;107,0;84,0;4,8;1174;;;;84,0;;6,0;
2017-01-21 00:00:00;1716.0;78,7;135,5;138,0;4,5;1833;;;;128,0;;5,2;
2017-01-22 00:00:00;1540.0;53,2;84,0;141,0;3,6;1531;;;;126,0;;5,3;
2017-01-23 00:00:00;1229.0;58,1;83,0;88,0;3,3;1219;;;;67,0;;4,8;
2017-01-24 00:00:00;1293.0;59,9;102,8;95,0;4,4;1325;;;;80,0;;6,0;
2017-01-25 00:00:00;1343.0;70,5;144,3;85,0;4,5;1076;;;;70,0;;5,3;
2017-01-26 00:00:00;1073.0;44,5;83,0;77,0;3,1;1078;;;;70,0;;4,8;
2017-01-27 00:00:00;746.0;42,3;82,2;48,0;2,4;628;;;;45,0;;3,3;
2017-01-28 00:00:00;867.0;31,5;47,7;62,0;2,3;756;;;;61,0;;3,3;
2017-01-29 00:00:00;1511.0;51,3;80,7;105,0;2,5;1355;;;;102,0;;3,9;
2017-01-30 00:00:00;2250.0;96,9;188,5;170,0;7,0;2167;;;;154,0;;7,0;
2017-01-31 00:00:00;1805.0;82,7;166,7;147,0;6,6;1855;;;;124,0;;14,2;
2017-02-01 00:00:00;1110.0;62,0;154,9;60,0;5,9;961;;;;41,0;;9,7;
2017-02-02 00:00:00;619.0;58,3;141,7;31,0;9,3;562;;;;10,0;;7,7;
2017-02-03 00:00:00;640.0;67,4;186,0;28,0;7,3;558;;;;12,0;;5,2;
2017-02-04 00:00:00;488.0;43,7;93,5;23,0;5,0;508;;;;11,0;;4,6;
2017-02-05 00:00:00;652.0;46,5;107,0;25,0;3,6;620;;;;18,0;;3,5;
2017-02-06 00:00:00;628.0;23,7;50,1;23,0;2,3;704;;;;17,0;;4,1;
2017-02-07 00:00:00;485.0;19,7;35,0;22,0;2,9;627;;;;20,0;;3,1;
2017-02-08 00:00:00;455.0;24,9;40,7;27,0;5,5;569;;;;26,0;;7,3;
2017-02-09 00:00:00;577.0;30,7;51,0;38,0;4,7;653;;;;38,0;;7,9;
2017-02-10 00:00:00;973.0;64,4;171,0;46,0;3,4;820;;;;39,0;;4,3;
2017-02-11 00:00:00;659.0;36,6;62,9;42,0;2,3;667;;;;35,0;;3,6;
2017-02-12 00:00:00;548.0;25,6;36,7;23,0;1,9;566;;;;20,0;;2,7;
2017-02-13 00:00:00;580.0;34,9;54,8;30,0;2,0;624;;;;27,0;;3,3;
2017-02-14 00:00:00;526.0;40,3;76,9;49,0;2,6;521;;;;43,0;;3,3;
2017-02-15 00:00:00;601.0;41,1;70,6;75,0;2,8;577;;;;59,0;;3,4;
2017-02-16 00:00:00;612.0;37,6;64,8;70,0;2,3;663;;;;61,0;;3,2;
2017-02-17 00:00:00;724.0;36,6;72,0;63,0;2,4;698;;;;54,0;;3,0;
2017-02-18 00:00:00;798.0;35,0;56,9;73,0;3,6;772;;;;58,0;;3,9;
2017-02-19 00:00:00;650.0;21,0;31,3;54,0;2,9;710;;;;47,0;;4,1;
2017-02-20 00:00:00;603.0;47,2;110,9;30,0;3,1;553;;;;24,0;;3,0;
2017-02-21 00:00:00;624.0;52,2;128,6;37,0;4,1;574;;;;29,0;;3,3;
2017-02-22 00:00:00;531.0;54,6;152,1;20,0;4,0;474;;;;12,0;;3,8;
2017-02-23 00:00:00;413.0;41,9;95,8;20,0;3,5;370;;;;14,0;;3,3;
2017-02-24 00:00:00;314.0;35,3;73,6;18,0;3,4;278;;;;12,0;;3,0;
2017-02-25 00:00:00;356.0;26,4;48,8;15,0;3,7;309;;;;16,0;;3,1;
2017-02-26 00:00:00;598.0;42,9;74,3;31,0;4,2;598;;;;27,0;;4,4;
2017-02-27 00:00:00;741.0;57,9;129,7;56,0;6,4;715;;;;44,0;;5,4;
2017-02-28 00:00:00;546.0;51,9;146,0;58,0;6,8;524;;;;45,0;;5,2;
2017-03-01 00:00:00;333.0;35,6;109,7;29,0;3,3;350;;;;22,0;;3,7;
2017-03-02 00:00:00;417.0;49,6;115,4;15,0;3,4;339;;;;12,0;;4,8;
2017-03-03 00:00:00;535.0;44,5;109,5;32,0;2,7;461;;;;27,0;;4,1;
2017-03-04 00:00:00;362.0;30,8;53,8;27,0;3,8;267;15,0;16,8;71,4;23,0;;5,6;
2017-03-05 00:00:00;309.0;30,2;55,0;28,0;3,8;345;12,0;13,7;61,0;26,0;;6,1;
2017-03-06 00:00:00;428.0;45,2;97,8;21,0;2,4;364;16,0;20,9;52,7;15,0;;4,1;
2017-03-07 00:00:00;327.0;30,7;62,9;19,0;2,1;359;22,7;28,6;51,6;14,0;;3,8;
2017-03-08 00:00:00;315.0;17,5;31,7;24,0;2,9;370;20,4;24,6;50,7;24,0;;4,4;
2017-03-09 00:00:00;433.0;36,7;78,3;26,0;2,9;387;23,8;30,5;34,3;23,0;;3,6;
2017-03-10 00:00:00;420.0;24,7;54,1;23,0;2,6;453;25,3;45,1;40,7;21,0;;3,2;
2017-03-11 00:00:00;300.0;11,2;16,2;25,0;2,9;321;12,5;14,3;70,8;25,0;;4,2;
2017-03-12 00:00:00;267.0;9,9;15,0;13,0;2,7;319;13,1;16,1;65,0;14,0;;3,4;
2017-03-13 00:00:00;309.0;18,0;29,9;23,0;2,7;360;17,3;21,8;53,4;23,0;;3,3;
2017-03-14 00:00:00;348.0;22,1;35,7;29,0;2,7;434;21,2;26,1;50,0;28,0;;4,8;
2017-03-15 00:00:00;470.0;33,3;46,8;37,0;4,3;526;30,0;36,2;53,6;39,0;;8,3;
2017-03-16 00:00:00;392.0;39,6;91,4;26,0;3,5;333;32,1;49,6;44,3;20,0;;6,1;
2017-03-17 00:00:00;396.0;41,9;79,9;26,0;3,2;299;18,8;23,3;59,3;22,0;;4,7;
2017-03-18 00:00:00;322.0;28,1;53,2;14,0;2,3;318;12,1;13,9;49,8;12,0;;3,5;
2017-03-19 00:00:00;234.0;14,2;24,9;7,0;2,0;215;8,9;10,0;72,8;8,0;;3,3;
2017-03-20 00:00:00;379.0;41,5;88,4;19,0;2,3;344;15,0;17,7;48,4;15,0;;4,9;
2017-03-21 00:00:00;483.0;49,2;119,1;33,0;3,3;465;25,1;30,6;38,5;26,0;;11,3;
2017-03-22 00:00:00;447.0;49,8;113,4;38,0;3,3;383;33,4;42,9;50,5;29,0;;7,1;
2017-03-23 00:00:00;601.0;50,0;129,9;35,0;3,2;445;29,0;56,4;46,1;31,0;;5,1;
2017-03-24 00:00:00;469.0;48,1;111,3;45,0;3,7;319;22,4;29,1;53,0;36,0;;6,6;
2017-03-25 00:00:00;355.0;28,3;56,5;18,0;2,1;259;14,0;15,6;70,3;16,0;;4,4;
2017-03-26 00:00:00;296.0;11,5;26,2;17,0;1,5;232;12,0;14,3;69,8;17,0;;3,3;
2017-03-27 00:00:00;365.0;33,4;61,0;18,0;3,9;315;28,9;37,8;54,3;19,0;;4,9;
2017-03-28 00:00:00;545.0;79,4;167,2;36,0;3,4;349;21,3;25,1;58,2;29,0;;4,7;
2017-03-29 00:00:00;427.0;56,4;114,2;30,0;2,3;321;19,9;22,3;53,6;29,0;;3,8;
2017-03-30 00:00:00;273.0;22,1;28,7;21,0;1,7;299;35,1;47,8;63,1;19,0;;5,4;
2017-03-31 00:00:00;539.0;56,7;115,8;38,0;2,0;537;39,7;70,8;50,3;41,0;;4,7;
2017-04-01 00:00:00;655.0;55,9;96,9;47,0;2,3;559;35,9;50,6;55,2;40,0;;4,8;
2017-04-02 00:00:00;672.0;59,4;114,6;50,0;3,1;523;33,6;45,6;58,2;43,0;;6,2;
2017-04-03 00:00:00;504.0;53,0;110,8;50,0;2,9;416;35,7;63,5;71,2;41,0;;5,5;
2017-04-04 00:00:00;332.0;35,6;47,9;36,0;2,2;263;23,5;28,4;71,4;30,0;;4,2;
2017-04-05 00:00:00;373.0;41,3;79,8;25,0;2,0;276;15,3;30,6;67,0;20,0;;3,4;
2017-04-06 00:00:00;323.0;30,6;61,8;15,0;1,7;319;17,3;19,4;47,7;16,0;;3,2;
2017-04-07 00:00:00;288.0;21,4;30,5;9,0;1,6;281;18,0;19,7;61,7;10,0;;3,1;
2017-04-08 00:00:00;282.0;19,4;27,0;11,0;1,6;269;19,0;20,7;49,5;11,0;;3,3;
2017-04-09 00:00:00;297.0;18,7;25,7;15,0;1,9;270;18,8;24,1;56,5;16,0;;3,7;
2017-04-10 00:00:00;599.0;79,9;162,1;41,0;2,4;471;29,5;59,5;43,2;30,0;;4,0;
2017-04-11 00:00:00;366.0;50,8;100,7;25,0;2,3;272;17,3;19,6;57,5;21,0;;4,2;
2017-04-12 00:00:00;361.0;54,0;92,3;19,0;2,1;268;20,5;24,0;62,3;16,0;;3,8;
2017-04-13 00:00:00;373.0;53,6;104,9;18,0;2,1;289;15,2;18,8;58,9;14,0;;3,7;
2017-04-14 00:00:00;316.0;34,7;56,3;12,0;1,6;207;17,2;19,6;48,8;11,0;;3,3;
2017-04-15 00:00:00;398.0;48,6;77,3;20,0;1,8;321;17,2;40,3;55,2;19,0;;3,7;
2017-04-16 00:00:00;277.0;17,3;25,6;11,0;1,6;218;11,3;12,4;71,3;10,0;;4,7;
2017-04-17 00:00:00;425.0;23,1;40,1;16,0;1,6;340;16,3;24,5;66,7;15,0;;3,6;
2017-04-18 00:00:00;437.0;57,6;110,1;18,0;1,9;328;18,4;19,7;50,0;14,0;;4,2;
2017-04-19 00:00:00;373.0;32,9;60,7;11,0;1,4;338;25,8;32,7;46,6;10,0;;5,4;
2017-04-20 00:00:00;263.0;;;9,0;1,4;347;21,0;24,2;63,2;11,0;;2,7;
2017-04-21 00:00:00;296.0;;;19,0;2,2;252;12,1;13,2;82,5;17,0;;2,1;
2017-04-22 00:00:00;339.0;37,5;74,9;21,0;2,2;261;13,4;14,7;57,7;16,0;;1,9;
2017-04-23 00:00:00;237.0;24,6;49,7;10,0;1,7;258;13,2;14,6;69,4;10,0;;1,2;
2017-04-24 00:00:00;349.0;44,3;93,2;18,0;2,1;221;14,2;17,1;59,4;12,0;;1,7;
2017-04-25 00:00:00;303.0;49,5;81,4;22,0;3,6;194;10,4;11,2;89,7;18,0;;4,4;
2017-04-26 00:00:00;332.0;56,3;106,5;24,0;4,2;212;9,7;10,7;80,8;17,0;;5,3;
2017-04-27 00:00:00;378.0;55,8;110,1;34,0;4,3;255;19,2;21,1;65,0;29,0;;5,5;
2017-04-28 00:00:00;327.0;47,7;101,9;36,0;3,4;244;11,0;12,2;64,1;33,0;;5,0;
2017-04-29 00:00:00;288.0;24,4;51,6;11,0;2,0;246;13,3;14,3;47,1;11,0;;1,0;
2017-04-30 00:00:00;232.0;21,4;41,6;12,0;1,9;303;15,3;17,8;57,6;13,0;;1,3;
2017-05-01 00:00:00;286.0;27,5;53,2;20,0;2,2;312;18,5;21,7;52,7;20,0;;1,4;
2017-05-02 00:00:00;360.0;46,3;108,6;38,0;2,7;288;19,6;25,7;55,4;34,0;;2,3;
2017-05-03 00:00:00;304.0;43,9;82,4;38,0;2,7;259;24,5;30,7;54,8;35,0;;2,0;
2017-05-04 00:00:00;368.0;41,1;94,8;24,0;2,8;306;18,3;22,0;48,0;19,0;;1,3;
2017-05-05 00:00:00;256.0;28,7;46,9;15,0;2,6;217;25,9;32,1;46,3;13,0;;1,1;
2017-05-06 00:00:00;252.0;31,3;53,6;16,0;3,4;;;;;;;;
2017-05-07 00:00:00;183.0;15,6;24,5;14,0;3,9;193;13,7;15,9;64,5;13,0;;1,1;
2017-05-08 00:00:00;205.0;20,1;32,5;16,0;4,2;204;16,7;17,8;59,4;15,0;;1,3;
2017-05-09 00:00:00;175.0;15,0;29,3;16,0;4,3;182;12,1;13,6;70,9;17,0;;1,3;
2017-05-10 00:00:00;237.0;26,3;45,3;17,0;5,0;161;13,8;15,1;72,5;16,0;;1,9;
2017-05-11 00:00:00;352.0;57,9;102,5;23,0;6,4;218;14,4;15,9;78,2;20,0;;4,5;
2017-05-12 00:00:00;303.0;45,4;86,4;23,0;6,0;242;9,8;10,4;72,9;21,0;;2,6;
2017-05-13 00:00:00;280.0;24,6;42,0;17,0;5,3;292;15,4;16,9;46,3;14,0;;1,3;
2017-05-14 00:00:00;239.0;14,9;23,8;11,0;4,8;207;10,8;13,1;51,9;11,0;;1,3;
2017-05-15 00:00:00;241.0;25,7;37,7;16,0;4,4;203;22,4;24,9;62,4;15,0;;1,4;
2017-05-16 00:00:00;222.0;21,1;30,3;20,0;4,5;193;13,0;13,8;82,2;19,0;;2,1;
2017-05-17 00:00:00;236.0;25,5;34,8;17,0;4,1;167;30,3;38,2;66,4;16,0;;1,5;
2017-05-18 00:00:00;382.0;43,9;92,9;60,0;4,3;229;22,8;32,3;62,8;23,0;;1,5;
2017-05-19 00:00:00;517.0;58,9;143,1;42,0;4,3;293;20,2;26,2;63,5;26,0;;1,3;
2017-05-20 00:00:00;316.0;31,3;54,7;27,0;4,1;177;12,2;15,0;80,7;25,0;;3,0;
2017-05-21 00:00:00;208.0;10,2;14,9;28,0;3,5;213;7,4;7,9;80,3;27,0;;1,4;
2017-05-22 00:00:00;193.0;17,2;25,0;24,0;3,3;140;10,8;11,8;81,0;21,0;;1,1;
