Date,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_PM2.5,Station2_SO2,Year,Month,Day,WeekDay,Season,WorkDay
2019-08-02,452.0,37.0,44.9,21.0,2.3,417.0,21.9,28.0,56.2,19.0,,2.4,2019,8,2,Friday,Summer,Friday
2019-08-03,404.0,15.3,18.1,16.0,2.4,330.0,11.4,13.3,65.3,13.0,,2.3,2019,8,3,Saturday,Summer,Saturday
2019-08-04,397.0,16.3,19.9,14.0,2.4,275.0,7.5,8.3,63.8,14.0,,2.4,2019,8,4,Sunday,Summer,Sunday
2019-08-05,477.0,53.4,78.5,24.0,2.3,287.0,9.6,11.1,59.4,18.0,,3.0,2019,8,5,Monday,Summer,Monday
2019-08-06,437.0,59.7,95.0,28.0,1.9,333.0,10.9,12.4,58.6,23.0,,2.6,2019,8,6,Tuesday,Summer,Tuesday
2019-08-07,420.0,70.9,102.7,29.0,1.8,321.0,8.3,9.7,76.5,24.0,,5.4,2019,8,7,Wednesday,Summer,Wednesday
2019-08-08,354.0,47.1,63.0,20.0,1.7,287.0,10.3,11.6,54.9,16.0,,2.4,2019,8,8,Thursday,Summer,Thursday
2019-08-09,421.0,48.5,88.4,26.0,1.9,313.0,13.8,16.1,56.1,20.0,,2.9,2019,8,9,Friday,Summer,Friday
2019-08-10,372.0,52.1,66.9,23.0,1.6,276.0,8.1,9.0,71.8,20.0,,2.5,2019,8,10,Saturday,Summer,Saturday
2019-08-11,298.0,29.3,35.1,20.0,1.6,283.0,16.1,19.4,64.5,22.0,,2.7,2019,8,11,Sunday,Summer,Sunday
2019-08-12,405.0,63.1,85.0,35.0,1.8,344.0,11.3,12.9,74.2,29.0,,3.7,2019,8,12,Monday,Summer,Monday
2019-08-13,330.0,48.6,67.0,30.0,1.8,352.0,9.4,11.3,79.2,26.0,,4.4,2019,8,13,Tuesday,Summer,Tuesday
2019-08-14,269.0,22.4,26.3,12.0,1.7,323.0,8.9,10.1,60.9,10.0,,2.4,2019,8,14,Wednesday,Summer,Wednesday
2019-08-15,324.0,33.2,38.9,12.0,1.7,349.0,18.3,28.1,52.0,12.0,,2.6,2019,8,15,Thursday,Summer,Thursday
2019-08-16,398.0,44.2,72.2,21.0,1.7,377.0,24.1,31.0,51.3,18.0,,3.0,2019,8,16,Friday,Summer,Friday
2019-08-17,397.0,45.1,62.0,25.0,1.7,386.0,16.4,19.1,55.1,20.0,,2.6,2019,8,17,Saturday,Summer,Saturday
2019-08-18,360.0,44.9,63.3,20.0,1.7,356.0,8.6,9.6,57.9,14.0,,2.5,2019,8,18,Sunday,Summer,Sunday
2019-08-19,326.0,45.0,56.2,23.0,1.6,362.0,10.7,12.4,69.7,21.0,,3.7,2019,8,19,Monday,Summer,Monday
2019-08-20,319.0,34.2,39.0,23.0,1.6,368.0,8.4,9.4,73.8,23.0,,3.3,2019,8,20,Tuesday,Summer,Tuesday
2019-08-21,314.0,38.2,52.9,31.0,1.7,367.0,10.3,11.5,77.6,28.0,,4.4,2019,8,21,Wednesday,Summer,Wednesday
2019-08-22,273.0,21.5,23.9,15.0,1.6,346.0,11.4,14.1,64.7,14.0,,2.7,2019,8,22,Thursday,Summer,Thursday
2019-08-23,281.0,25.4,28.0,22.0,1.7,370.0,16.0,19.5,64.2,23.0,,3.3,2019,8,23,Friday,Summer,Friday
2019-08-24,298.0,21.9,24.3,27.0,1.7,403.0,24.8,37.0,54.3,27.0,,2.9,2019,8,24,Saturday,Summer,Saturday
2019-08-25,321.0,27.9,31.1,32.0,1.7,413.0,17.2,20.2,60.3,30.0,,3.5,2019,8,25,Sunday,Summer,Sunday
2019-08-26,347.0,40.0,52.1,29.0,1.8,386.0,20.1,22.8,62.2,24.0,,2.5,2019,8,26,Monday,Summer,Monday
2019-08-27,365.0,47.3,60.8,30.0,1.8,398.0,28.3,40.9,55.1,28.0,,3.1,2019,8,27,Tuesday,Summer,Tuesday
2019-08-28,394.0,57.0,73.2,35.0,2.0,382.0,24.5,28.8,65.5,29.0,,2.9,2019,8,28,Wednesday,Summer,Wednesday
2019-08-29,392.0,53.7,76.3,43.0,1.9,398.0,23.9,27.2,63.2,41.0,,3.9,2019,8,29,Thursday,Summer,Thursday
2019-08-30,317.0,38.1,47.5,36.0,1.9,399.0,27.7,34.0,56.4,34.0,,2.9,2019,8,30,Friday,Summer,Friday
2019-08-31,275.0,24.2,26.2,34.0,1.8,362.0,44.9,89.6,59.9,34.0,,3.2,2019,8,31,Saturday,Summer,Saturday
2019-09-01,339.0,45.5,52.4,35.0,2.0,355.0,14.0,15.2,75.9,35.0,,5.2,2019,9,1,Sunday,Fall,Sunday
2019-09-02,374.0,56.2,93.3,44.0,2.3,339.0,28.8,34.8,69.5,40.0,,6.0,2019,9,2,Monday,Fall,Monday
2019-09-03,263.0,23.1,28.3,15.0,2.0,280.0,11.1,13.5,48.3,15.0,,2.4,2019,9,3,Tuesday,Fall,Tuesday
2019-09-04,307.0,35.1,42.5,13.0,1.9,255.0,20.7,24.1,50.8,10.0,,2.4,2019,9,4,Wednesday,Fall,Wednesday
2019-09-05,317.0,39.5,52.5,20.0,1.8,293.0,36.7,61.2,45.3,18.0,,2.6,2019,9,5,Thursday,Fall,Thursday
2019-09-06,298.0,32.0,37.2,22.0,2.0,277.0,26.8,33.5,57.6,21.0,,2.7,2019,9,6,Friday,Fall,Friday
2019-09-07,347.0,32.7,40.5,27.0,2.0,280.0,15.0,23.2,69.3,29.0,,4.0,2019,9,7,Saturday,Fall,Saturday
2019-09-08,360.0,30.3,34.4,21.0,2.3,312.0,8.5,9.9,66.3,19.0,,2.7,2019,9,8,Sunday,Fall,Sunday
2019-09-09,459.0,50.1,99.6,24.0,2.5,312.0,13.5,16.9,53.2,19.0,,2.4,2019,9,9,Monday,Fall,Monday
2019-09-10,378.0,43.7,60.7,15.0,2.2,287.0,17.5,20.1,52.2,11.0,,2.3,2019,9,10,Tuesday,Fall,Tuesday
2019-09-11,364.0,37.5,45.9,20.0,2.2,307.0,22.2,27.6,62.0,17.0,,2.6,2019,9,11,Wednesday,Fall,Wednesday
2019-09-12,355.0,38.0,44.1,23.0,2.1,329.0,23.8,28.4,63.4,23.0,,3.7,2019,9,12,Thursday,Fall,Thursday
2019-09-13,394.0,43.9,50.5,22.0,2.1,340.0,23.5,27.4,68.9,21.0,,3.2,2019,9,13,Friday,Fall,Friday
2019-09-14,322.0,21.9,25.4,16.0,2.1,251.0,14.0,16.9,54.4,15.0,,2.8,2019,9,14,Saturday,Fall,Saturday
2019-09-15,435.0,35.8,59.7,19.0,2.1,259.0,18.3,22.2,49.6,16.0,,2.9,2019,9,15,Sunday,Fall,Sunday
2019-09-16,440.0,56.4,99.3,27.0,2.3,282.0,11.0,12.3,62.0,19.0,,2.7,2019,9,16,Monday,Fall,Monday
2019-09-17,420.0,44.3,89.2,18.0,2.3,285.0,10.3,12.1,49.6,13.0,,2.6,2019,9,17,Tuesday,Fall,Tuesday
2019-09-18,393.0,39.5,54.1,14.0,1.9,226.0,17.3,29.2,45.1,12.0,,2.5,2019,9,18,Wednesday,Fall,Wednesday
2019-09-19,453.0,38.5,61.1,23.0,2.0,229.0,25.1,43.1,35.7,18.0,,2.8,2019,9,19,Thursday,Fall,Thursday
2019-09-20,519.0,39.1,75.1,21.0,2.2,299.0,24.4,39.9,35.1,19.0,,3.0,2019,9,20,Friday,Fall,Friday
2019-09-21,709.0,53.0,126.5,35.0,2.3,387.0,23.0,35.8,35.7,32.0,,2.9,2019,9,21,Saturday,Fall,Saturday
2019-09-22,611.0,45.3,86.5,32.0,2.0,312.0,19.3,25.9,44.1,26.0,,3.0,2019,9,22,Sunday,Fall,Sunday
2019-09-23,539.0,45.7,88.0,34.0,2.0,539.0,35.1,51.3,23.0,31.0,,2.0,2019,9,23,Monday,Fall,Monday
2019-09-24,469.0,51.1,74.6,35.0,1.9,469.0,23.2,41.6,41.8,30.0,,1.9,2019,9,24,Tuesday,Fall,Tuesday
2019-09-25,577.0,48.3,99.8,41.0,2.3,577.0,15.8,18.4,30.7,32.0,,2.3,2019,9,25,Wednesday,Fall,Wednesday
2019-09-26,557.0,46.9,128.1,33.0,2.5,557.0,14.6,18.8,23.6,19.0,,2.5,2019,9,26,Thursday,Fall,Thursday
2019-09-27,611.0,56.3,167.5,24.0,2.6,611.0,15.0,33.4,32.8,13.0,,2.6,2019,9,27,Friday,Fall,Friday
2019-09-28,426.0,46.8,74.1,22.0,2.3,403.0,11.6,13.9,36.5,15.0,,4.5,2019,9,28,Saturday,Fall,Saturday
2019-09-29,395.0,40.6,63.4,14.0,2.1,346.0,8.0,9.8,40.2,10.0,,2.2,2019,9,29,Sunday,Fall,Sunday
2019-09-30,415.0,50.3,104.2,20.0,2.3,401.0,7.4,9.0,50.8,18.0,,2.7,2019,9,30,Monday,Fall,Monday
2019-10-01,491.0,54.7,118.5,20.0,2.3,477.0,17.0,23.6,36.3,16.0,,2.3,2019,10,1,Tuesday,Fall,Tuesday
2019-10-02,623.0,71.7,162.4,36.0,2.7,539.0,22.3,28.4,44.2,30.0,,5.0,2019,10,2,Wednesday,Fall,Wednesday
2019-10-03,422.0,33.9,50.6,14.0,2.1,543.0,18.1,37.5,29.2,14.0,,2.0,2019,10,3,Thursday,Fall,Thursday
2019-10-04,545.0,38.4,81.6,21.0,2.1,602.0,24.4,46.0,26.2,19.0,,2.4,2019,10,4,Friday,Fall,Friday
2019-10-05,585.0,44.2,92.1,23.0,2.1,542.0,14.0,22.2,29.4,18.0,,2.0,2019,10,5,Saturday,Fall,Saturday
2019-10-06,368.0,17.0,20.1,10.0,1.9,411.0,9.9,15.6,38.2,10.0,,1.9,2019,10,6,Sunday,Fall,Sunday
2019-10-07,465.0,33.3,45.8,14.0,2.1,391.0,21.5,31.1,35.9,13.0,,2.1,2019,10,7,Monday,Fall,Monday
2019-10-08,593.0,57.0,114.8,24.0,2.4,420.0,19.0,28.2,41.7,19.0,,2.0,2019,10,8,Tuesday,Fall,Tuesday
2019-10-09,584.0,63.1,130.7,34.0,3.0,409.0,15.3,20.3,51.5,29.0,,5.4,2019,10,9,Wednesday,Fall,Wednesday
2019-10-10,427.0,44.8,85.6,19.0,2.3,313.0,9.4,11.0,45.6,14.0,,2.1,2019,10,10,Thursday,Fall,Thursday
2019-10-11,493.0,48.3,100.4,17.0,2.2,324.0,13.4,16.9,37.2,13.0,,1.7,2019,10,11,Friday,Fall,Friday
2019-10-12,813.0,58.2,138.6,35.0,2.5,559.0,25.8,50.5,32.1,28.0,,2.8,2019,10,12,Saturday,Fall,Saturday
2019-10-13,802.0,52.7,106.4,42.0,2.3,571.0,26.7,40.8,36.8,37.0,,2.9,2019,10,13,Sunday,Fall,Sunday
2019-10-14,872.0,68.2,171.3,46.0,2.7,585.0,37.5,87.0,33.8,39.0,,3.6,2019,10,14,Monday,Fall,Monday
2019-10-15,835.0,74.8,176.0,53.0,2.7,567.0,35.2,61.2,28.6,39.0,,2.7,2019,10,15,Tuesday,Fall,Tuesday
2019-10-16,733.0,74.0,142.3,52.0,3.2,517.0,31.9,66.3,42.0,55.0,,3.2,2019,10,16,Wednesday,Fall,Wednesday
2019-10-17,692.0,54.7,145.2,37.0,2.6,415.0,35.0,72.1,24.7,38.0,,1.8,2019,10,17,Thursday,Fall,Thursday
2019-10-18,999.0,85.6,231.0,71.0,3.2,590.0,40.4,70.4,36.7,82.0,,3.9,2019,10,18,Friday,Fall,Friday
2019-10-19,1027.0,73.0,178.6,70.0,2.8,642.0,33.2,57.3,37.4,82.0,,2.9,2019,10,19,Saturday,Fall,Saturday
2019-10-20,930.0,70.5,159.4,72.0,3.4,565.0,29.4,43.7,44.7,76.0,,6.1,2019,10,20,Sunday,Fall,Sunday
2019-10-21,990.0,88.4,222.1,70.0,4.1,636.0,43.4,86.9,37.9,75.0,,7.3,2019,10,21,Monday,Fall,Monday
2019-10-22,1052.0,79.0,228.4,75.0,3.8,701.0,42.9,103.3,33.9,79.0,,3.7,2019,10,22,Tuesday,Fall,Tuesday
2019-10-23,820.0,55.9,103.5,55.0,2.7,513.0,30.5,43.4,44.8,58.0,,2.5,2019,10,23,Wednesday,Fall,Wednesday
2019-10-24,883.0,71.1,177.6,61.0,2.9,534.0,39.7,77.7,41.6,60.0,,3.1,2019,10,24,Thursday,Fall,Thursday
2019-10-25,1190.0,73.6,241.0,91.0,3.9,1190.0,73.6,241.0,49.17460725506998,91.0,,3.9,2019,10,25,Friday,Fall,Friday
2019-10-26,1282.0,75.3,237.7,90.0,3.2,814.0,39.5,103.1,34.8,99.0,,3.6,2019,10,26,Saturday,Fall,Saturday
2019-10-27,1234.0,67.4,165.5,99.0,2.7,921.0,41.5,81.9,35.1,106.0,,3.7,2019,10,27,Sunday,Fall,Sunday
2019-10-28,776.0,46.8,104.8,63.0,2.5,584.0,35.7,58.8,32.0,66.0,,2.9,2019,10,28,Monday,Fall,Monday
2019-10-29,442.0,30.9,40.4,18.0,2.3,276.0,27.0,34.0,38.1,21.0,,2.6,2019,10,29,Tuesday,Fall,Tuesday
2019-10-30,448.0,28.0,35.3,14.0,2.2,237.0,19.4,24.1,42.2,16.0,,2.2,2019,10,30,Wednesday,Fall,Wednesday
2019-10-31,681.0,41.5,100.5,24.0,2.4,421.0,37.5,79.4,22.3,27.0,,2.2,2019,10,31,Thursday,Fall,Thursday
2019-11-01,1145.0,48.7,116.7,49.0,2.3,806.0,36.2,70.9,21.7,54.0,,2.3,2019,11,1,Friday,Fall,Friday
2019-11-02,712.0,33.2,74.0,21.0,2.0,421.0,20.4,25.6,16.6,20.0,,1.8,2019,11,2,Saturday,Fall,Saturday
2019-11-03,469.0,28.3,44.4,13.0,1.8,318.0,11.3,13.8,32.9,11.0,,2.0,2019,11,3,Sunday,Fall,Sunday
2019-11-04,460.0,40.6,88.7,13.0,2.1,236.0,7.7,9.0,43.9,10.0,,2.0,2019,11,4,Monday,Fall,Monday
2019-11-05,498.0,39.1,91.0,16.0,2.2,210.0,10.0,11.9,41.3,13.0,,4.5,2019,11,5,Tuesday,Fall,Tuesday
2019-11-06,687.0,40.9,112.4,21.0,2.2,445.0,18.4,48.9,30.5,17.0,,1.7,2019,11,6,Wednesday,Fall,Wednesday
2019-11-07,619.0,35.8,99.6,21.0,2.1,339.0,19.1,26.4,19.9,20.0,,1.7,2019,11,7,Thursday,Fall,Thursday
2019-11-08,638.0,29.9,74.6,17.0,2.0,406.0,29.1,55.8,9.9,19.0,,1.6,2019,11,8,Friday,Fall,Friday
2019-11-09,945.0,45.6,142.5,33.0,2.5,533.0,26.2,62.7,21.3,30.0,,2.2,2019,11,9,Saturday,Fall,Saturday
2019-11-10,552.0,29.9,53.3,17.0,1.9,294.0,16.9,25.9,26.6,18.0,,2.3,2019,11,10,Sunday,Fall,Sunday
2019-11-11,761.0,33.5,110.8,24.0,2.2,425.0,17.7,33.0,18.6,24.0,,2.0,2019,11,11,Monday,Fall,Monday
2019-11-12,611.0,40.6,78.7,22.0,2.0,339.0,20.8,27.4,30.3,22.0,,2.0,2019,11,12,Tuesday,Fall,Tuesday
2019-11-13,583.0,43.6,111.8,33.0,2.4,318.0,18.8,26.8,42.2,34.0,,3.4,2019,11,13,Wednesday,Fall,Wednesday
2019-11-14,619.0,29.6,89.8,26.0,2.2,488.0,24.4,65.8,10.6,32.0,,2.1,2019,11,14,Thursday,Fall,Thursday
2019-11-15,687.0,40.4,119.7,30.0,2.3,484.0,23.6,44.8,13.5,31.0,,2.2,2019,11,15,Friday,Fall,Friday
2019-11-16,625.0,41.0,85.8,29.0,1.9,451.0,27.0,49.5,23.7,30.0,,2.5,2019,11,16,Saturday,Fall,Saturday
2019-11-17,717.0,37.2,74.5,34.0,1.8,570.0,34.0,65.5,13.7,37.0,,2.2,2019,11,17,Sunday,Fall,Sunday
2019-11-18,700.0,54.1,159.0,33.0,2.2,447.0,28.1,47.0,19.2,32.0,,2.5,2019,11,18,Monday,Fall,Monday
2019-11-19,617.0,52.1,106.3,28.0,1.9,425.0,32.2,45.0,24.5,30.0,,2.3,2019,11,19,Tuesday,Fall,Tuesday
2019-11-20,583.0,42.4,95.9,26.0,1.7,426.0,27.3,48.5,26.6,29.0,,2.0,2019,11,20,Wednesday,Fall,Wednesday
2019-11-21,577.0,44.6,113.5,22.0,2.0,341.0,21.7,33.0,32.0,20.0,,2.1,2019,11,21,Thursday,Fall,Thursday
2019-11-22,785.0,36.2,138.2,25.0,2.4,758.0,27.4,80.4,10.8,36.0,,2.4,2019,11,22,Friday,Fall,Friday
2019-11-23,620.0,31.8,71.8,20.0,1.9,478.0,20.4,30.9,14.8,20.0,,2.1,2019,11,23,Saturday,Fall,Saturday
2019-11-24,564.0,29.8,43.0,20.0,1.7,471.0,20.6,26.1,22.2,21.0,,2.1,2019,11,24,Sunday,Fall,Sunday
2019-11-25,718.0,37.0,81.9,32.0,2.0,569.0,38.0,71.9,11.9,32.0,,2.3,2019,11,25,Monday,Fall,Monday
2019-11-26,972.0,43.2,150.1,49.0,2.4,805.0,35.0,92.7,8.3,52.0,,2.4,2019,11,26,Tuesday,Fall,Tuesday
2019-11-27,786.0,38.9,111.3,38.0,2.4,653.0,23.5,40.5,14.5,40.0,,3.1,2019,11,27,Wednesday,Fall,Wednesday
2019-11-28,444.0,36.0,97.4,18.0,2.7,381.0,8.7,10.8,30.7,16.0,,3.9,2019,11,28,Thursday,Fall,Thursday
2019-11-29,520.0,39.4,123.6,15.0,2.2,422.0,12.4,16.3,22.3,13.0,,1.7,2019,11,29,Friday,Fall,Friday
2019-11-30,452.0,34.6,55.2,14.0,1.8,452.0,34.6,55.2,49.17460725506998,14.0,,1.8,2019,11,30,Saturday,Fall,Saturday
2019-12-01,1035.0,50.9,153.0,42.0,2.8,876.0,31.9,90.5,18.8,42.0,,2.6,2019,12,1,Sunday,Winter,Sunday
2019-12-02,565.0,38.3,91.3,19.0,2.2,339.0,25.7,36.0,23.3,19.0,,2.1,2019,12,2,Monday,Winter,Monday
2019-12-03,604.0,39.0,94.8,24.0,2.4,406.0,24.4,34.3,23.1,24.0,,1.8,2019,12,3,Tuesday,Winter,Tuesday
2019-12-04,574.0,41.6,85.9,23.0,2.1,386.0,23.1,27.4,33.4,23.0,,1.8,2019,12,4,Wednesday,Winter,Wednesday
2019-12-05,600.0,35.6,52.1,26.0,2.0,501.0,31.5,38.5,27.7,26.0,,1.9,2019,12,5,Thursday,Winter,Thursday
2019-12-06,777.0,38.2,106.0,34.0,3.0,552.0,23.7,30.9,22.0,34.0,,3.9,2019,12,6,Friday,Winter,Friday
2019-12-07,679.0,36.7,87.5,38.0,2.7,543.0,26.1,39.8,16.6,38.0,,4.1,2019,12,7,Saturday,Winter,Saturday
2019-12-08,633.0,31.5,68.8,28.0,2.3,509.0,13.8,18.0,22.1,28.0,,2.5,2019,12,8,Sunday,Winter,Sunday
2019-12-09,968.0,48.3,196.7,37.0,4.5,802.0,26.6,67.1,14.4,37.0,,6.3,2019,12,9,Monday,Winter,Monday
2019-12-10,483.0,23.0,40.1,19.0,2.7,409.0,19.4,28.4,28.4,19.0,,3.2,2019,12,10,Tuesday,Winter,Tuesday
2019-12-11,504.0,32.8,65.9,24.0,2.5,368.0,25.0,32.6,25.6,24.0,,3.2,2019,12,11,Wednesday,Winter,Wednesday
2019-12-12,702.0,33.1,87.0,31.0,2.5,634.0,33.0,71.2,7.3,31.0,,2.6,2019,12,12,Thursday,Winter,Thursday
2019-12-13,722.0,37.8,127.2,24.0,2.8,607.0,25.9,45.7,11.1,24.0,,2.9,2019,12,13,Friday,Winter,Friday
2019-12-14,575.0,32.0,92.5,21.0,2.6,449.0,22.5,35.3,13.9,21.0,,2.3,2019,12,14,Saturday,Winter,Saturday
2019-12-15,498.0,34.7,75.2,19.0,4.6,379.0,12.5,16.8,29.5,19.0,,5.8,2019,12,15,Sunday,Winter,Sunday
2019-12-16,621.0,50.1,166.6,30.0,5.4,380.0,18.2,26.9,27.1,30.0,,8.4,2019,12,16,Monday,Winter,Monday
2019-12-17,422.0,45.8,103.3,25.0,8.2,300.0,9.2,12.0,43.2,25.0,,12.0,2019,12,17,Tuesday,Winter,Tuesday
2019-12-18,670.0,50.4,157.0,38.0,6.5,449.0,19.4,27.7,27.9,38.0,,9.7,2019,12,18,Wednesday,Winter,Wednesday
2019-12-19,825.0,47.4,149.5,49.0,4.8,807.0,47.3,108.8,8.3,49.0,,8.2,2019,12,19,Thursday,Winter,Thursday
2019-12-20,639.0,46.6,123.4,39.0,3.8,597.0,28.9,54.1,23.3,39.0,,4.9,2019,12,20,Friday,Winter,Friday
2019-12-21,334.0,34.6,59.2,22.0,3.3,387.0,11.1,13.9,44.3,23.0,,4.6,2019,12,21,Saturday,Winter,Saturday
2019-12-22,240.0,27.8,41.4,13.0,2.2,346.0,9.5,12.0,45.4,13.0,,3.0,2019,12,22,Sunday,Winter,Sunday
2019-12-23,388.0,30.6,72.8,12.0,2.4,499.0,20.0,35.7,25.6,14.0,,3.0,2019,12,23,Monday,Winter,Monday
2019-12-24,300.0,22.1,35.7,8.0,2.0,428.0,15.4,18.9,35.0,10.0,,2.0,2019,12,24,Tuesday,Winter,Tuesday
2019-12-25,450.0,34.6,80.5,18.0,2.1,557.0,17.8,26.7,13.6,21.0,,2.1,2019,12,25,Wednesday,Winter,Wednesday
2019-12-26,492.0,29.6,73.6,18.0,2.1,635.0,20.8,35.0,20.3,21.0,,2.4,2019,12,26,Thursday,Winter,Thursday
2019-12-27,515.0,33.4,87.0,21.0,2.2,595.0,21.7,36.8,12.6,22.0,,2.3,2019,12,27,Friday,Winter,Friday
2019-12-28,255.0,11.2,17.1,7.0,2.0,341.0,8.8,12.5,33.7,9.0,,2.1,2019,12,28,Saturday,Winter,Saturday
2019-12-29,329.0,10.6,15.7,9.0,2.2,279.0,8.8,13.4,40.4,12.0,,2.2,2019,12,29,Sunday,Winter,Sunday
2019-12-30,495.0,31.8,63.2,22.0,2.7,417.0,18.2,28.2,26.8,24.0,,2.8,2019,12,30,Monday,Winter,Monday
2019-12-31,492.0,25.9,60.9,27.0,3.4,462.0,10.3,15.0,23.7,31.0,,3.8,2019,12,31,Tuesday,Winter,Tuesday
2020-01-01,930.0,37.3,164.8,61.0,3.7,922.0,18.5,57.0,10.7,73.0,,3.7,2020,1,1,Wednesday,Winter,Wednesday
2020-01-02,530.0,29.5,64.2,27.0,2.5,550.0,11.2,15.4,24.7,24.0,,2.5,2020,1,2,Thursday,Winter,Thursday
2020-01-03,451.0,33.0,60.5,22.0,2.2,451.0,33.0,60.5,49.17460725506998,22.0,,2.2,2020,1,3,Friday,Winter,Friday
2020-01-04,530.0,25.4,66.3,27.0,2.5,425.0,12.5,17.3,20.8,29.0,,1.7,2020,1,4,Saturday,Winter,Saturday
2020-01-05,322.0,19.6,31.0,16.0,1.9,297.0,14.8,20.2,35.0,16.0,,2.1,2020,1,5,Sunday,Winter,Sunday
2020-01-06,682.0,40.9,99.1,34.0,2.7,634.0,31.5,68.9,26.0,37.0,,2.9,2020,1,6,Monday,Winter,Monday
2020-01-07,948.0,55.2,144.2,51.0,3.1,832.0,35.6,58.4,18.1,53.0,,3.2,2020,1,7,Tuesday,Winter,Tuesday
2020-01-08,1030.0,52.8,133.5,56.0,3.2,748.0,33.8,59.1,19.5,51.0,,2.8,2020,1,8,Wednesday,Winter,Wednesday
2020-01-09,763.0,37.2,85.7,43.0,2.7,670.0,23.6,30.8,19.7,46.0,,4.0,2020,1,9,Thursday,Winter,Thursday
2020-01-10,891.0,48.4,119.2,54.0,2.3,920.0,40.8,95.4,13.4,54.0,,3.3,2020,1,10,Friday,Winter,Friday
2020-01-11,626.0,30.4,55.2,32.0,1.9,631.0,22.7,29.3,17.1,33.0,,2.2,2020,1,11,Saturday,Winter,Saturday
2020-01-12,674.0,25.0,46.7,22.0,1.8,646.0,17.1,22.2,16.7,23.0,,2.1,2020,1,12,Sunday,Winter,Sunday
2020-01-13,757.0,38.0,90.2,29.0,2.3,657.0,16.4,19.7,29.6,30.0,,2.4,2020,1,13,Monday,Winter,Monday
2020-01-14,681.0,35.4,80.5,35.0,4.4,647.0,18.9,23.2,26.9,38.0,,8.9,2020,1,14,Tuesday,Winter,Tuesday
2020-01-15,686.0,33.7,71.1,32.0,3.5,762.0,29.5,51.1,15.6,37.0,,6.8,2020,1,15,Wednesday,Winter,Wednesday
2020-01-16,873.0,32.4,83.6,43.0,2.7,1032.0,37.7,97.9,5.9,49.0,,3.0,2020,1,16,Thursday,Winter,Thursday
2020-01-17,888.0,34.2,82.4,45.0,2.3,913.0,31.3,49.0,7.6,50.0,,2.1,2020,1,17,Friday,Winter,Friday
2020-01-18,671.0,33.6,54.9,30.0,2.4,688.0,23.8,34.4,22.8,31.0,,3.3,2020,1,18,Saturday,Winter,Saturday
2020-01-19,530.0,26.9,39.2,37.0,2.2,682.0,18.3,23.8,20.8,42.0,,3.6,2020,1,19,Sunday,Winter,Sunday
2020-01-20,662.0,34.4,59.8,36.0,1.9,789.0,29.6,39.8,17.4,39.0,,2.6,2020,1,20,Monday,Winter,Monday
2020-01-21,737.0,35.6,125.9,36.0,2.2,764.0,17.6,27.9,16.9,35.0,,2.2,2020,1,21,Tuesday,Winter,Tuesday
2020-01-22,532.0,40.5,98.7,29.0,2.0,595.0,13.8,17.3,35.1,28.0,,2.2,2020,1,22,Wednesday,Winter,Wednesday
2020-01-23,710.0,41.8,135.8,39.0,2.8,712.0,23.1,37.1,16.5,34.0,,2.8,2020,1,23,Thursday,Winter,Thursday
2020-01-24,903.0,44.7,149.2,44.0,2.6,904.0,35.8,113.0,15.3,39.0,,2.9,2020,1,24,Friday,Winter,Friday
2020-01-25,593.0,29.9,51.9,47.0,2.5,679.0,17.3,20.9,27.9,46.0,,3.6,2020,1,25,Saturday,Winter,Saturday
2020-01-26,604.0,21.5,29.0,38.0,1.8,812.0,24.3,36.1,19.2,38.0,,3.0,2020,1,26,Sunday,Winter,Sunday
2020-01-27,666.0,29.7,63.3,48.0,1.9,836.0,31.7,67.3,8.2,56.0,,3.0,2020,1,27,Monday,Winter,Monday
2020-01-28,553.0,41.8,99.0,23.0,3.0,438.0,16.6,19.8,31.7,25.0,,5.0,2020,1,28,Tuesday,Winter,Tuesday
2020-01-29,403.0,40.0,71.6,12.0,1.7,367.0,17.5,21.1,36.0,13.0,,2.5,2020,1,29,Wednesday,Winter,Wednesday
2020-01-30,364.0,46.7,96.5,15.0,1.6,250.0,18.5,24.5,37.6,14.0,,2.2,2020,1,30,Thursday,Winter,Thursday
2020-01-31,862.0,47.3,180.9,32.0,3.4,830.0,20.4,72.5,30.2,37.0,,4.5,2020,1,31,Friday,Winter,Friday
2020-02-01,344.0,38.9,80.0,14.0,2.1,371.0,11.3,15.6,33.3,12.0,,2.8,2020,2,1,Saturday,Winter,Saturday
2020-02-02,181.0,27.4,37.8,9.0,1.4,181.0,6.0,7.8,50.2,9.0,,2.3,2020,2,2,Sunday,Winter,Sunday
2020-02-03,212.0,31.5,45.0,7.0,1.6,172.0,13.3,16.0,44.7,7.0,,3.1,2020,2,3,Monday,Winter,Monday
2020-02-04,254.0,29.9,52.9,8.0,1.8,93.0,9.9,12.1,46.1,6.0,,2.6,2020,2,4,Tuesday,Winter,Tuesday
2020-02-05,309.0,12.0,14.3,6.0,1.8,309.0,7.4,10.2,59.4,14.0,,1.9,2020,2,5,Wednesday,Winter,Wednesday
2020-02-06,466.0,32.1,52.5,20.0,2.5,466.0,21.5,27.0,42.7,19.0,,2.9,2020,2,6,Thursday,Winter,Thursday
